team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,25781,17.1873,0.107,3963,2.642,21870,595408.68,396.9391,17590236.4,0.0,43230,188903,520232.0,20.1789,6352,25494,16
raspberry,macaron,마카롱,29419,19.6127,0.1221,0,0.0,29795,0.0,0.0,3660263.7,7956891.3,0,51775,429911.0,14.6134,0,9021,18
raspberry,pie,파이,136839,91.226,0.5678,40337,26.8913,120716,4556936.11,3037.9574,20419834.81,0.0,142047,187157,2264335.0,16.5474,33037,46529,19
raspberry,scone,스콘,22176,14.784,0.092,44191,29.4607,16265,5547093.83,3698.0626,6845851.92,0.0,81358,47147,662467.5,29.8732,13191,14228,15
raspberry,tart,타르트,26804,17.8693,0.1112,34281,22.854,17131,7311301.52,4874.201,5443754.53,0.0,209340,33459,986152.0,36.7912,48428,11135,21
blueberry,baumkuchen,바움쿠헨,17945,11.9633,0.0837,2873,1.9153,12913,1098459.07,732.306,3857408.94,0.0,37937,108382,418996.0,23.3489,3560,19692,19
blueberry,pannacotta,판나코타,18850,12.5667,0.0879,46672,31.1147,16200,11769803.15,7846.5354,589011.21,0.0,10796,15840,205655.0,10.9101,1389,5920,15
blueberry,pie,파이,139417,92.9447,0.6502,32731,21.8207,84297,9261986.07,6174.6574,8489560.05,0.0,185442,243040,4093899.0,29.3644,34595,48721,23
blueberry,scone,스콘,18323,12.2153,0.0855,102917,68.6113,9462,20528646.87,13685.7646,2669316.92,0.0,156882,60255,844063.0,46.0658,37107,13719,23
blueberry,tarte_tatin,타르트·타탱,19873,13.2487,0.0927,20584,13.7227,10696,11301046.2,7534.0308,2405443.02,0.0,117384,48458,803220.0,40.4177,29756,12956,18
