team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,1461,18.2625,0.1424,44,0.55,1343,13629.2,170.3651,625864.11,0.0,1257,8764,19015.5,13.0154,110,2338,12
raspberry,macaron,마카롱,1081,13.5125,0.1053,0,0.0,1038,0.0,0.0,67470.19,99662.11,0,1252,8331.0,7.7068,0,553,10
raspberry,pie,파이,5571,69.6375,0.5429,1021,12.7625,5028,126909.44,1586.368,669427.81,0.0,3844,7100,77631.5,13.9349,564,1887,11
raspberry,scone,스콘,627,7.8375,0.0611,1808,22.6,522,204694.79,2558.6849,205289.32,0.0,2514,1938,15867.0,25.3062,347,740,11
raspberry,tart,타르트,1522,19.025,0.1483,2394,29.925,1265,462168.85,5777.1107,366479.49,0.0,9991,3131,36106.0,23.7227,1602,1538,11
blueberry,baumkuchen,바움쿠헨,1355,16.9375,0.1286,211,2.6375,739,53196.88,664.961,226565.94,0.0,2085,5985,45050.0,33.2472,420,615,13
blueberry,pannacotta,판나코타,943,11.7875,0.0895,1177,14.7125,678,204033.31,2550.4164,25097.9,0.0,326,629,16412.0,17.404,79,175,12
blueberry,pie,파이,5517,68.9625,0.5237,2121,26.5125,3108,375642.09,4695.5261,320740.55,0.0,6407,7037,172066.0,31.1883,1929,975,15
blueberry,scone,스콘,588,7.35,0.0558,1307,16.3375,243,221560.98,2769.5123,54429.46,0.0,2117,1171,25831.5,43.9311,534,251,8
blueberry,tarte_tatin,타르트·타탱,2131,26.6375,0.2023,4380,54.75,825,1080097.65,13501.2207,180568.44,0.0,11250,2784,100161.5,47.0021,4094,607,10
