team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,2496,31.2,0.1813,272,3.4,2122,54364.32,679.554,1789967.02,0.0,4004,17422,56057.0,22.4587,447,2509,12
raspberry,macaron,마카롱,2814,35.175,0.2044,0,0.0,2598,0.0,0.0,318505.58,831603.96,0,3908,50578.5,17.9739,0,733,12
raspberry,pie,파이,5580,69.75,0.4054,1643,20.5375,4583,248052.37,3100.6546,880636.9,0.0,7503,6950,146011.0,26.1668,1398,1698,13
raspberry,scone,스콘,841,10.5125,0.0611,1633,20.4125,566,227182.19,2839.7773,249876.21,0.0,3254,1454,33436.0,39.7574,503,497,10
raspberry,tart,타르트,2034,25.425,0.1478,2871,35.8875,1381,617055.55,7713.1944,439817.16,0.0,17076,2477,78913.5,38.7972,3315,1122,13
blueberry,baumkuchen,바움쿠헨,1604,20.05,0.1469,486,6.075,1088,174936.26,2186.7032,371592.81,0.0,4655,11968,38955.5,24.2865,557,1515,13
blueberry,pannacotta,판나코타,983,12.2875,0.09,2862,35.775,826,805924.24,10074.0531,29565.59,0.0,617,875,10524.0,10.706,82,346,12
blueberry,pie,파이,6013,75.1625,0.5505,2439,30.4875,3996,789488.89,9868.6111,448515.31,0.0,12222,12288,146911.5,24.4323,2213,2258,12
blueberry,scone,스콘,711,8.8875,0.0651,2843,35.5375,366,735316.79,9191.4599,112159.0,0.0,4799,2968,28583.5,40.2018,975,678,12
blueberry,tarte_tatin,타르트·타탱,1611,20.1375,0.1475,2620,32.75,760,1173136.69,14664.2086,184821.73,0.0,9918,3738,68370.5,42.4398,2732,866,12
