team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,219,73.0,0.4525,44,14.6667,60,12169.38,4056.4608,56579.88,0.0,887,1037,10610.5,48.4498,238,16,2
raspberry,macaron,마카롱,44,14.6667,0.0909,0,0.0,29,0.0,0.0,4844.53,21709.9,0,106,1518.0,34.5,0,2,2
raspberry,pie,파이,157,52.3333,0.3244,143,47.6667,58,23017.6,7672.5343,14583.09,0.0,694,94,8366.0,53.2866,229,7,3
raspberry,scone,스콘,3,1.0,0.0062,8,2.6667,0,1669.34,556.4469,115.87,0.0,21,0,344.5,114.8333,7,0,0
raspberry,tart,타르트,61,20.3333,0.126,107,35.6667,6,22803.93,7601.3113,3136.37,0.0,673,12,5022.0,82.3279,217,0,0
blueberry,baumkuchen,바움쿠헨,125,41.6667,0.4006,17,5.6667,125,13286.77,4428.9241,35812.8,0.0,465,1567,715.5,5.724,4,449,12
blueberry,pannacotta,판나코타,6,2.0,0.0192,16,5.3333,6,6719.54,2239.8483,155.9,0.0,4,10,12.0,2.0,0,5,2
blueberry,pie,파이,118,39.3333,0.3782,50,16.6667,113,27291.4,9097.1324,11079.62,0.0,542,409,733.0,6.2119,18,160,13
blueberry,scone,스콘,5,1.6667,0.016,12,4.0,5,4304.83,1434.9418,1225.09,0.0,33,21,64.0,12.8,0,0,0
blueberry,tarte_tatin,타르트·타탱,58,19.3333,0.1859,58,19.3333,57,27657.21,9219.069,11386.85,0.0,205,268,656.5,11.319,3,77,13
