team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,1974,24.675,0.1716,553,6.9125,543,160949.95,2011.8744,811914.03,0.0,11705,15830,114036.0,57.769,3506,743,10
raspberry,macaron,마카롱,2524,31.55,0.2194,0,0.0,1276,0.0,0.0,407990.43,873675.38,0,10603,100514.0,39.8233,0,304,9
raspberry,pie,파이,4783,59.7875,0.4157,4363,54.5375,1024,889441.99,11118.0248,274855.02,0.0,26077,2122,288330.0,60.2822,10903,315,8
raspberry,scone,스콘,711,8.8875,0.0618,797,9.9625,77,154641.2,1933.015,38127.77,0.0,2042,338,47247.0,66.4515,484,54,7
raspberry,tart,타르트,1514,18.925,0.1316,1330,16.625,133,406454.41,5080.6802,49165.68,0.0,11125,624,105322.0,69.5654,3594,92,10
blueberry,baumkuchen,바움쿠헨,4658,58.225,0.6331,689,8.6125,4560,525537.83,6569.2228,1333061.46,0.0,18384,43493,39261.5,8.4288,715,14806,20
blueberry,pannacotta,판나코타,167,2.0875,0.0227,987,12.3375,167,274550.88,3431.886,4137.89,0.0,129,134,405.5,2.4281,7,104,15
blueberry,pie,파이,2208,27.6,0.3001,960,12.0,2134,475329.36,5941.617,208514.44,0.0,9376,5384,22106.0,10.0118,690,2395,19
blueberry,scone,스콘,90,1.125,0.0122,289,3.6125,86,78290.6,978.6325,21472.1,0.0,597,653,1375.5,15.2833,20,374,14
blueberry,tarte_tatin,타르트·타탱,235,2.9375,0.0319,128,1.6,225,228344.27,2854.3033,44301.65,0.0,1031,1285,4036.0,17.1745,76,808,15
