team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,8269,103.3625,0.6887,1077,13.4625,7865,205888.2,2573.6025,5536357.89,0.0,15099,79467,116699.5,14.1129,1451,26785,24
raspberry,macaron,마카롱,915,11.4375,0.0762,0,0.0,891,0.0,0.0,84224.44,390421.56,0,1233,7844.0,8.5727,0,382,20
raspberry,pie,파이,2331,29.1375,0.1942,1153,14.4125,2175,171133.87,2139.1733,365519.62,0.0,5201,3437,34792.0,14.9258,594,1700,19
raspberry,scone,스콘,142,1.775,0.0118,380,4.75,127,51556.92,644.4615,49101.97,0.0,747,400,3928.0,27.662,68,273,17
raspberry,tart,타르트,349,4.3625,0.0291,1003,12.5375,275,200208.72,2502.609,83379.49,0.0,3435,592,11761.5,33.7006,375,373,26
blueberry,baumkuchen,바움쿠헨,1417,17.7125,0.1252,508,6.35,763,251588.84,3144.8605,236150.04,0.0,8860,11076,48927.0,34.5286,2022,639,11
blueberry,pannacotta,판나코타,859,10.7375,0.0759,1305,16.3125,665,895764.34,11197.0542,3402.88,0.0,642,94,11357.0,13.2212,147,51,11
blueberry,pie,파이,6749,84.3625,0.5963,6055,75.6875,2285,2827172.36,35339.6545,258296.87,0.0,56100,8436,308969.5,45.78,20187,975,10
blueberry,scone,스콘,718,8.975,0.0634,2010,25.125,132,914601.18,11432.5148,40999.54,0.0,6550,1563,41812.5,58.2347,1932,246,8
blueberry,tarte_tatin,타르트·타탱,1575,19.6875,0.1392,1455,18.1875,410,1229456.69,15368.2086,89938.38,0.0,12977,3313,90090.0,57.2,5225,577,11
