team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,543,6.7875,0.0297,62,0.775,292,9941.68,124.271,255097.78,0.0,655,4038,21203.5,39.0488,89,330,11
raspberry,macaron,마카롱,749,9.3625,0.0409,0,0.0,418,0.0,0.0,47866.8,207122.13,0,916,21902.0,29.2417,0,105,20
raspberry,pie,파이,16217,202.7125,0.886,10722,134.025,5782,1092474.88,13655.936,1184661.07,0.0,32320,13708,781444.0,48.1867,18221,2882,20
raspberry,scone,스콘,366,4.575,0.02,773,9.6625,59,71358.77,891.9846,27492.52,0.0,1095,155,21955.5,59.9877,390,67,8
raspberry,tart,타르트,428,5.35,0.0234,531,6.6375,57,134207.78,1677.5973,19912.03,0.0,3231,145,28426.0,66.4159,1106,88,14
blueberry,baumkuchen,바움쿠헨,382,4.775,0.0281,22,0.275,340,8022.22,100.2777,100721.15,0.0,281,2558,4228.5,11.0694,27,1241,12
blueberry,pannacotta,판나코타,214,2.675,0.0158,1390,17.375,207,265863.88,3323.2985,7203.21,0.0,130,215,977.5,4.5678,18,155,13
blueberry,pie,파이,12493,156.1625,0.9198,3540,44.25,11317,747988.01,9349.8502,1122564.16,0.0,15117,32768,124663.5,9.9787,2718,17421,18
blueberry,scone,스콘,163,2.0375,0.012,1069,13.3625,109,154011.78,1925.1472,27963.98,0.0,1373,599,5158.5,31.6472,245,304,13
blueberry,tarte_tatin,타르트·타탱,330,4.125,0.0243,587,7.3375,245,359144.31,4489.3038,49530.6,0.0,2061,1161,9896.5,29.9894,464,685,14
