rank,score,raspberry_win_rate,blueberry_win_rate,avg_final_control,avg_round_duration,patch
1,0.75,0.0,1.0,-3.0,122.5,blueberry.scone.power factor=0.7921 delta=0.0
2,0.75,0.0,1.0,-3.0,52.75,blueberry.scone.hp factor=0.8264 delta=0.0
3,0.75,0.0,1.0,-3.0,56.75,blueberry.scone.speed factor=0.8448 delta=0.0
4,0.75,0.0,1.0,-3.0,51.875,blueberry.pie.cost factor=1.2625 delta=0.0
5,0.75,0.0,1.0,-3.0,56.0,blueberry.pie.speed factor=0.8448 delta=0.0
6,0.75,0.0,1.0,-3.0,53.5,blueberry.pie.power factor=0.7921 delta=0.0
7,0.75,0.0,1.0,-3.0,66.125,blueberry.pie.hp factor=0.8264 delta=0.0
8,0.75,0.0,1.0,-3.0,52.75,blueberry.tarte_tatin.hp factor=0.8264 delta=0.0
