team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,613,7.6625,0.0555,91,1.1375,480,12179.9,152.2487,371359.07,0.0,917,3398,15022.5,24.5065,78,221,5
raspberry,macaron,마카롱,1262,15.775,0.1142,0,0.0,1116,0.0,0.0,109747.4,179906.5,0,1452,17508.5,13.8736,0,151,5
raspberry,pie,파이,4086,51.075,0.3699,1128,14.1,3205,117027.03,1462.8379,542419.46,0.0,3854,3854,93372.0,22.8517,809,260,4
raspberry,scone,스콘,1566,19.575,0.1418,2796,34.95,1129,274503.67,3431.2958,440722.49,0.0,4408,1760,46485.0,29.6839,700,371,7
raspberry,tart,타르트,3519,43.9875,0.3186,3182,39.775,2371,523882.04,6548.5255,717899.47,0.0,20607,3219,109960.0,31.2475,5592,521,5
blueberry,baumkuchen,바움쿠헨,813,10.1625,0.0804,128,1.6,691,52538.65,656.7331,205916.73,0.0,1863,6604,17599.5,21.6476,118,1095,14
blueberry,pannacotta,판나코타,3407,42.5875,0.3371,6329,79.1125,3224,1457664.81,18220.8101,157678.13,0.0,1661,5410,28839.0,8.4646,124,2394,13
blueberry,pie,파이,5002,62.525,0.4949,1029,12.8625,4243,319350.31,3991.8789,414532.46,0.0,6433,13508,105751.5,21.1418,864,2841,12
blueberry,scone,스콘,176,2.2,0.0174,531,6.6375,145,129573.01,1619.6626,36286.0,0.0,954,1106,4991.5,28.3608,88,242,10
blueberry,tarte_tatin,타르트·타탱,710,8.875,0.0702,284,3.55,555,223021.11,2787.7639,113179.31,0.0,2772,3158,19504.0,27.4704,330,607,10
