team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,333,33.3,0.1986,93,9.3,148,13870.96,1387.0958,201658.67,0.0,923,2054,15320.5,46.0075,245,63,11
raspberry,macaron,마카롱,314,31.4,0.1872,0,0.0,227,0.0,0.0,55682.6,182431.91,0,602,9546.5,30.4029,0,81,16
raspberry,pie,파이,687,68.7,0.4097,244,24.4,412,29310.93,2931.0925,114277.79,0.0,812,898,24194.0,35.2169,308,210,14
raspberry,scone,스콘,66,6.6,0.0394,68,6.8,13,8086.79,808.679,7438.34,0.0,105,104,3613.0,54.7424,11,44,12
raspberry,tart,타르트,277,27.7,0.1652,587,58.7,49,117692.22,11769.2225,40917.05,0.0,3033,355,21613.5,78.0271,1010,125,17
blueberry,baumkuchen,바움쿠헨,29,2.9,0.0243,2,0.2,19,2369.77,236.9766,6907.25,0.0,82,230,222.5,7.6724,2,51,12
blueberry,pannacotta,판나코타,3,0.3,0.0025,14,1.4,3,4866.35,486.6351,77.95,0.0,2,1,14.5,4.8333,0,0,0
blueberry,pie,파이,468,46.8,0.3929,132,13.2,397,55679.07,5567.9074,38580.51,0.0,1120,1229,6434.5,13.7489,47,440,21
blueberry,scone,스콘,140,14.0,0.1175,292,29.2,121,110103.5,11010.3499,30267.29,0.0,806,929,3111.5,22.225,50,244,19
blueberry,tarte_tatin,타르트·타탱,551,55.1,0.4626,409,40.9,454,246955.76,24695.5756,93127.9,0.0,2003,2484,10571.5,19.186,424,839,19
