team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,1332,16.65,0.1339,47,0.5875,1247,12690.02,158.6252,580434.0,0.0,1175,7895,16108.0,12.0931,84,1898,10
raspberry,macaron,마카롱,1015,12.6875,0.102,0,0.0,974,0.0,0.0,62320.09,92686.07,0,1231,7513.0,7.402,0,509,11
raspberry,pie,파이,5529,69.1125,0.5556,944,11.8,5097,127054.63,1588.1828,674658.44,0.0,3837,7402,64900.5,11.7382,473,1996,14
raspberry,scone,스콘,606,7.575,0.0609,1780,22.25,534,193339.72,2416.7465,208597.29,0.0,2462,1980,13642.5,22.5124,306,729,12
raspberry,tart,타르트,1469,18.3625,0.1476,2080,26.0,1229,417240.19,5215.5024,355726.27,0.0,9191,3010,33118.5,22.5449,1514,1501,15
blueberry,baumkuchen,바움쿠헨,1310,16.375,0.1319,222,2.775,713,51391.71,642.3964,219103.4,0.0,2023,5703,45657.0,34.8527,353,603,9
blueberry,pannacotta,판나코타,973,12.1625,0.098,1258,15.725,718,224665.83,2808.3229,26525.57,0.0,343,671,17004.5,17.4764,76,173,9
blueberry,pie,파이,5118,63.975,0.5154,1986,24.825,2833,352486.89,4406.0861,293354.53,0.0,6015,6807,167300.0,32.6886,1707,968,12
blueberry,scone,스콘,639,7.9875,0.0643,1565,19.5625,289,248817.97,3110.2246,63013.15,0.0,2389,1278,27323.0,42.759,535,240,12
blueberry,tarte_tatin,타르트·타탱,1891,23.6375,0.1904,4050,50.625,641,1004373.7,12554.6713,148327.91,0.0,10748,2206,97299.5,51.454,3962,393,10
