team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,121,12.1,0.1268,16,1.6,48,4288.29,428.8292,42619.97,0.0,312,1031,6064.0,50.1157,44,7,2
raspberry,macaron,마카롱,42,4.2,0.044,0,0.0,27,0.0,0.0,3561.19,21268.95,0,50,1302.5,31.0119,0,2,2
raspberry,pie,파이,243,24.3,0.2547,67,6.7,115,9112.9,911.2896,21382.18,0.0,280,345,11868.5,48.8416,76,8,3
raspberry,scone,스콘,234,23.4,0.2453,505,50.5,24,86000.8,8600.08,23128.74,0.0,1157,216,18690.0,79.8718,609,0,0
raspberry,tart,타르트,314,31.4,0.3291,337,33.7,19,86392.21,8639.2206,9365.87,0.0,3087,73,24836.5,79.0971,1450,0,0
blueberry,baumkuchen,바움쿠헨,259,25.9,0.2782,28,2.8,257,13449.3,1344.9297,74764.98,0.0,477,2125,1363.5,5.2645,7,823,13
blueberry,pie,파이,201,20.1,0.2159,29,2.9,200,12514.84,1251.4838,19447.65,0.0,251,549,724.5,3.6045,3,286,12
blueberry,tarte_tatin,타르트·타탱,471,47.1,0.5059,176,17.6,468,74093.82,7409.3815,91581.56,0.0,987,2162,3170.0,6.7304,7,1070,14
