team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,500,50.0,0.4098,160,16.0,460,11013.1,1101.3098,325655.12,0.0,880,5020,3210.0,6.42,20,900,9
raspberry,macaron,마카롱,60,6.0,0.0492,0,0.0,60,0.0,0.0,5287.75,19871.96,0,0,140.0,2.3333,0,0,0
raspberry,pie,파이,180,18.0,0.1475,60,6.0,180,13327.6,1332.7598,31340.0,0.0,400,460,1100.0,6.1111,0,180,4
raspberry,scone,스콘,40,4.0,0.0328,80,8.0,40,13596.78,1359.678,17329.08,0.0,180,80,350.0,8.75,20,0,0
raspberry,tart,타르트,440,44.0,0.3607,520,52.0,340,73290.1,7329.0098,107081.24,0.0,1760,1020,3220.0,7.3182,0,300,6
blueberry,baumkuchen,바움쿠헨,100,10.0,0.0769,60,6.0,100,35890.42,3589.0416,28650.24,0.0,1260,1280,5330.0,53.3,280,0,0
blueberry,pannacotta,판나코타,200,20.0,0.1538,260,26.0,200,103183.16,10318.316,6408.37,0.0,140,220,3590.0,17.95,0,0,0
blueberry,pie,파이,840,84.0,0.6462,360,36.0,560,159887.21,15988.7206,55287.05,0.0,3200,1660,34270.0,40.7976,420,40,2
blueberry,scone,스콘,80,8.0,0.0615,20,2.0,20,10583.59,1058.3588,4900.37,0.0,80,60,1360.0,17.0,0,0,0
blueberry,tarte_tatin,타르트·타탱,80,8.0,0.0615,380,38.0,80,177148.83,17714.8826,15981.54,0.0,1900,0,9890.0,123.625,680,0,0
