team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,1848,26.4,0.1615,601,8.5857,988,92500.8,1321.44,1293267.33,0.0,6094,14724,76830.0,41.5747,1207,900,18
raspberry,macaron,마카롱,3125,44.6429,0.2731,0,0.0,1554,0.0,0.0,577667.97,1342768.43,0,5211,114865.5,36.757,0,151,13
raspberry,pie,파이,4599,65.7,0.4019,2161,30.8714,2227,283113.21,4044.4744,760767.24,0.0,8145,4410,172528.5,37.5144,2641,743,14
raspberry,scone,스콘,410,5.8571,0.0358,1292,18.4571,103,160761.21,2296.5887,92109.19,0.0,2258,912,23627.0,57.6268,369,183,11
raspberry,tart,타르트,1461,20.8714,0.1277,2703,38.6143,185,598654.64,8552.2091,100485.34,0.0,12578,979,110453.0,75.601,4006,526,22
blueberry,baumkuchen,바움쿠헨,89,1.2714,0.0116,12,0.1714,83,8295.7,118.51,24111.27,0.0,290,739,1248.5,14.0281,13,155,10
blueberry,pannacotta,판나코타,73,1.0429,0.0095,277,3.9571,71,74939.88,1070.5697,2434.89,0.0,46,88,392.0,5.3699,3,47,9
blueberry,pie,파이,2829,40.4143,0.3694,947,13.5286,2495,408628.09,5837.5441,243213.62,0.0,8221,7431,39157.5,13.8415,555,2218,15
blueberry,scone,스콘,668,9.5429,0.0872,1578,22.5429,575,430478.26,6149.6895,141826.37,0.0,3295,3974,14420.0,21.5868,264,1117,12
blueberry,tarte_tatin,타르트·타탱,3999,57.1286,0.5222,2243,32.0429,3579,1901955.14,27170.7877,723443.7,0.0,14384,16843,67555.0,16.893,1668,4686,14
