team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,61,6.1,0.0381,4,0.4,69,1304.09,130.4092,47967.44,0.0,86,445,568.0,9.3115,0,86,12
raspberry,macaron,마카롱,93,9.3,0.058,0,0.0,98,0.0,0.0,8715.33,13845.35,0,135,434.0,4.6667,0,53,9
raspberry,pie,파이,1332,133.2,0.8309,259,25.9,1348,37502.44,3750.2436,210210.05,0.0,1136,2117,7783.5,5.8435,87,854,11
raspberry,scone,스콘,50,5.0,0.0312,55,5.5,49,8501.26,850.1261,18414.37,0.0,121,190,232.5,4.65,0,80,6
raspberry,tart,타르트,67,6.7,0.0418,37,3.7,68,11135.94,1113.5938,19794.0,0.0,258,110,586.0,8.7463,3,51,7
blueberry,baumkuchen,바움쿠헨,141,14.1,0.1104,25,2.5,58,4951.61,495.1611,19306.78,0.0,155,535,5212.0,36.9645,42,8,2
blueberry,pannacotta,판나코타,132,13.2,0.1034,436,43.6,102,73520.07,7352.0068,1794.53,0.0,97,41,2384.5,18.0644,10,3,4
blueberry,pie,파이,814,81.4,0.6374,412,41.2,285,65202.73,6520.2727,32568.2,0.0,1251,930,31895.0,39.183,473,59,5
blueberry,scone,스콘,53,5.3,0.0415,593,59.3,1,82909.08,8290.9083,2108.23,0.0,707,34,3978.0,75.0566,251,6,4
blueberry,tarte_tatin,타르트·타탱,137,13.7,0.1073,166,16.6,6,78517.71,7851.7707,2665.98,0.0,787,61,8457.5,61.7336,348,14,3
