team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,344,4.3,0.0299,3,0.0375,256,1579.07,19.7383,120850.26,0.0,144,916,9365.5,27.2253,22,48,3
raspberry,macaron,마카롱,213,2.6625,0.0185,0,0.0,172,0.0,0.0,10765.7,38516.22,0,156,4164.5,19.5516,0,12,4
raspberry,pie,파이,6348,79.35,0.5521,903,11.2875,4147,97590.46,1219.8807,553723.96,0.0,3009,4194,203487.0,32.0553,1154,212,4
raspberry,scone,스콘,1495,18.6875,0.13,3418,42.725,790,270910.59,3386.3823,308528.64,0.0,4045,1439,69244.0,46.3171,1100,300,6
raspberry,tart,타르트,3098,38.725,0.2694,4032,50.4,1389,579384.85,7242.3106,419491.82,0.0,18548,1301,155005.5,50.0341,6646,336,7
blueberry,baumkuchen,바움쿠헨,431,5.3875,0.0463,42,0.525,408,12064.15,150.8018,120782.77,0.0,471,3228,5558.5,12.8968,41,659,10
blueberry,pannacotta,판나코타,3310,41.375,0.3558,3680,46.0,3254,655065.08,8188.3135,166978.22,0.0,604,5464,16738.5,5.0569,53,2943,16
blueberry,pie,파이,3927,49.0875,0.4221,674,8.425,3758,132748.7,1659.3588,377255.24,0.0,2211,9554,41348.0,10.5292,404,3029,14
blueberry,scone,스콘,154,1.925,0.0166,282,3.525,148,40535.12,506.689,29708.28,0.0,390,791,2011.5,13.0617,20,256,11
blueberry,tarte_tatin,타르트·타탱,1482,18.525,0.1593,2076,25.95,1392,572947.35,7161.8419,254740.45,0.0,4330,6709,22578.0,15.2348,390,2035,12
