team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,204,2.55,0.04,12,0.15,187,7246.09,90.5761,103728.19,0.0,659,2514,3650.5,17.8946,50,275,8
raspberry,macaron,마카롱,2979,37.2375,0.5838,0,0.0,2782,0.0,0.0,215352.4,165409.72,0,6556,35311.0,11.8533,0,1895,12
raspberry,pie,파이,1606,20.075,0.3147,1028,12.85,1238,253297.07,3166.2133,196120.73,0.0,7189,3436,43606.0,27.1519,1374,753,9
raspberry,scone,스콘,123,1.5375,0.0241,515,6.4375,84,107692.26,1346.1533,37071.99,0.0,1128,474,5065.5,41.1829,115,109,7
raspberry,tart,타르트,191,2.3875,0.0374,214,2.675,147,81699.84,1021.248,45925.21,0.0,1593,900,5680.0,29.7382,167,250,9
blueberry,baumkuchen,바움쿠헨,3228,40.35,0.5597,1045,13.0625,1173,211451.77,2643.1472,376595.58,0.0,8551,9162,107112.5,33.1823,1638,1403,16
blueberry,pannacotta,판나코타,113,1.4125,0.0196,273,3.4125,78,35214.32,440.179,1021.68,0.0,65,21,1939.0,17.1593,11,7,5
blueberry,pie,파이,2045,25.5625,0.3546,2308,28.85,524,195619.95,2445.2494,59460.97,0.0,3824,1181,75064.0,36.7061,1264,236,10
blueberry,scone,스콘,86,1.075,0.0149,268,3.35,16,26920.07,336.5008,4316.4,0.0,323,68,3771.5,43.8547,64,14,7
blueberry,tarte_tatin,타르트·타탱,295,3.6875,0.0512,544,6.8,43,128992.42,1612.4052,8540.61,0.0,1117,137,12566.0,42.5966,305,46,7
