team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,105179,70.1193,0.4808,20905,13.9367,87043,4698886.93,3132.5913,66547341.91,0.0,342974,891279,2614044.5,24.8533,55807,152287,26
raspberry,macaron,마카롱,29848,19.8987,0.1364,0,0.0,27767,0.0,0.0,3144197.08,12149157.88,0,57093,422114.5,14.1421,0,8790,19
raspberry,pie,파이,42891,28.594,0.1961,23574,15.716,33906,4364627.22,2909.7515,6038698.88,0.0,129288,53441,1029877.5,24.0115,24488,18137,19
raspberry,scone,스콘,18321,12.214,0.0838,34187,22.7913,12914,5792963.3,3861.9755,5334386.44,0.0,77779,36311,587863.0,32.0868,11115,14259,18
raspberry,tart,타르트,22511,15.0073,0.1029,32171,21.4473,13801,7685888.8,5123.9259,4332325.35,0.0,190525,26199,868472.0,38.5799,36287,9468,17
blueberry,baumkuchen,바움쿠헨,66167,44.1113,0.3494,19761,13.174,46244,10210596.23,6807.0642,13733569.37,0.0,358070,505613,1804143.5,27.2665,47682,68818,24
blueberry,pannacotta,판나코타,17416,11.6107,0.092,45021,30.014,15689,21949447.57,14632.965,299388.83,0.0,13272,7455,142421.5,8.1776,1533,3334,16
blueberry,pie,파이,76565,51.0433,0.4044,49733,33.1553,47175,21726221.09,14484.1474,4813238.86,0.0,435583,129692,2442273.5,31.898,98181,29790,29
blueberry,scone,스콘,13272,8.848,0.0701,45530,30.3533,6747,18818642.37,12545.7616,1868337.11,0.0,135071,52706,621028.0,46.7923,25804,13006,18
blueberry,tarte_tatin,타르트·타탱,15932,10.6213,0.0841,15386,10.2573,8254,12692042.4,8461.3616,1827832.06,0.0,122327,45100,716060.0,44.9448,29741,12749,26
