team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,668,8.35,0.0695,134,1.675,340,17604.84,220.0605,369691.84,0.0,1315,4801,28229.0,42.259,208,108,6
raspberry,macaron,마카롱,1328,16.6,0.1382,0,0.0,963,0.0,0.0,129736.98,497513.13,0,1852,34040.0,25.6325,0,64,6
raspberry,pie,파이,3135,39.1875,0.3263,504,6.3,1783,54582.94,682.2867,351738.66,0.0,1889,3970,118971.0,37.9493,691,235,7
raspberry,scone,스콘,1378,17.225,0.1434,2407,30.0875,364,306362.54,3829.5318,249639.34,0.0,4713,2328,85033.0,61.7075,1381,429,10
raspberry,tart,타르트,3100,38.75,0.3226,4249,53.1125,662,816954.85,10211.9356,285268.06,0.0,27068,2419,202631.0,65.3648,10326,625,11
blueberry,baumkuchen,바움쿠헨,196,2.45,0.025,25,0.3125,184,9118.9,113.9863,53547.42,0.0,319,1790,2494.5,12.727,17,556,13
blueberry,pannacotta,판나코타,96,1.2,0.0123,110,1.375,95,26268.32,328.354,5411.5,0.0,29,212,474.0,4.9375,0,121,15
blueberry,pie,파이,3019,37.7375,0.3854,432,5.4,2807,125895.98,1573.6998,272726.7,0.0,2486,8841,37156.0,12.3074,262,2918,15
blueberry,scone,스콘,1235,15.4375,0.1577,2360,29.5,1151,550982.89,6887.2861,284587.8,0.0,4347,8970,21010.5,17.0126,400,3334,20
blueberry,tarte_tatin,타르트·타탱,3287,41.0875,0.4196,1185,14.8125,3086,673808.79,8422.6098,579231.74,0.0,8189,15172,43165.5,13.1322,782,5677,20
