team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,545,6.8125,0.0481,263,3.2875,597,31568.45,394.6057,713436.66,0.0,2347,11069,13880.0,25.4679,329,2096,17
raspberry,macaron,마카롱,8794,109.925,0.7765,0,0.0,14382,0.0,0.0,1812965.22,1965644.4,0,31780,162279.0,18.4534,0,9263,25
raspberry,pie,파이,1349,16.8625,0.1191,1863,23.2875,1585,176894.25,2211.1781,304396.15,0.0,6043,4508,27804.0,20.6108,1126,2236,25
raspberry,scone,스콘,211,2.6375,0.0186,1026,12.825,174,87237.99,1090.4749,105689.19,0.0,1515,1243,7454.0,35.327,125,430,13
raspberry,tart,타르트,426,5.325,0.0376,1816,22.7,315,364686.78,4558.5847,109631.14,0.0,4936,1531,15633.5,36.6984,742,720,15
blueberry,baumkuchen,바움쿠헨,403,5.0375,0.0273,120,1.5,150,43472.98,543.4123,55364.45,0.0,1369,1823,14897.0,36.9653,282,167,8
blueberry,pannacotta,판나코타,294,3.675,0.0199,1189,14.8625,201,179891.42,2248.6428,2143.44,0.0,194,38,5011.5,17.0459,29,16,6
blueberry,pie,파이,13432,167.9,0.9101,14439,180.4875,4662,2384741.65,29809.2706,563564.86,0.0,45876,12062,519340.0,38.6644,13629,1941,12
blueberry,scone,스콘,250,3.125,0.0169,851,10.6375,62,107315.81,1341.4477,18918.1,0.0,1047,480,11607.5,46.43,269,73,5
blueberry,tarte_tatin,타르트·타탱,380,4.75,0.0257,454,5.675,87,330696.49,4133.7062,20396.61,0.0,1645,438,18025.5,47.4355,536,125,6
