team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,298,3.725,0.0312,18,0.225,132,6574.41,82.1802,65474.69,0.0,603,1662,15273.5,51.2534,155,21,2
raspberry,macaron,마카롱,197,2.4625,0.0206,0,0.0,116,0.0,0.0,7769.85,33602.36,0,295,6518.5,33.0888,0,9,3
raspberry,pie,파이,5315,66.4375,0.5565,2434,30.425,1835,567807.97,7097.5996,264849.33,0.0,16291,4701,293832.5,55.2836,5966,191,3
raspberry,scone,스콘,1329,16.6125,0.1392,2297,28.7125,127,466528.98,5831.6122,73408.79,0.0,5011,406,101689.0,76.5154,1874,51,6
raspberry,tart,타르트,2411,30.1375,0.2525,1881,23.5125,191,575439.72,7192.9965,70458.75,0.0,18035,556,185853.0,77.0854,8222,75,4
blueberry,baumkuchen,바움쿠헨,4812,60.15,0.7114,596,7.45,4762,125687.66,1571.0957,1395891.87,0.0,4956,35062,26026.5,5.4087,135,14103,20
blueberry,pannacotta,판나코타,115,1.4375,0.017,352,4.4,115,65226.61,815.3327,5093.63,0.0,37,178,317.0,2.7565,0,126,13
blueberry,pie,파이,1402,17.525,0.2073,424,5.3,1373,59195.03,739.9379,137678.23,0.0,1073,3101,8852.0,6.3138,135,1273,15
blueberry,scone,스콘,96,1.2,0.0142,228,2.85,94,30779.15,384.7394,18843.31,0.0,287,467,890.0,9.2708,11,231,14
blueberry,tarte_tatin,타르트·타탱,339,4.2375,0.0501,801,10.0125,323,201072.95,2513.4118,58844.04,0.0,1267,1132,4423.0,13.0472,66,484,13
