rank,score,raspberry_win_rate,blueberry_win_rate,avg_final_control,avg_round_duration,patch
1,0.579867,0.0,1.0,-0.9584,169.6771,blueberry.pie.power factor=0.8772 delta=0.0
2,0.583333,1.0,0.0,1.0,92.6667,blueberry.tarte_tatin.hp factor=0.8993 delta=0.0
3,0.6116,0.0,1.0,-1.3392,88.1629,blueberry.tarte_tatin.area factor=0.8772 delta=0.0
4,0.75,1.0,0.0,3.0,124.0187,blueberry.tarte_tatin.power factor=0.8772 delta=0.0
5,0.75,1.0,0.0,3.0,88.625,blueberry.tarte_tatin.speed factor=0.9107 delta=0.0
6,0.75,1.0,0.0,3.0,89.875,blueberry.tarte_tatin.cost factor=1.14 delta=0.0
