team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,2546,31.825,0.1864,514,6.425,1981,91414.53,1142.6817,1988924.08,0.0,5254,18181,73187.5,28.7461,923,2088,9
raspberry,macaron,마카롱,3059,38.2375,0.2239,0,0.0,2753,0.0,0.0,357372.18,1079930.45,0,4386,55934.0,18.2851,0,737,13
raspberry,pie,파이,5415,67.6875,0.3964,2098,26.225,3958,324083.18,4051.0397,841714.76,0.0,7918,5687,154224.0,28.4809,1998,1152,14
raspberry,scone,스콘,823,10.2875,0.0602,2009,25.1125,491,261870.57,3273.3822,237843.97,0.0,3182,1268,35561.5,43.2096,608,438,12
raspberry,tart,타르트,1818,22.725,0.1331,2933,36.6625,896,674538.51,8431.7314,318484.36,0.0,15072,1682,83843.0,46.1183,3464,627,13
blueberry,baumkuchen,바움쿠헨,1646,20.575,0.1522,385,4.8125,1303,171056.93,2138.2116,436439.21,0.0,4549,11280,31789.0,19.3129,444,1870,12
blueberry,pannacotta,판나코타,1017,12.7125,0.0941,2965,37.0625,916,942481.97,11781.0246,32772.59,0.0,656,787,8320.0,8.1809,64,385,14
blueberry,pie,파이,5889,73.6125,0.5446,2228,27.85,4502,851206.07,10640.0758,502085.09,0.0,13004,11976,123850.0,21.0307,1933,2696,14
blueberry,scone,스콘,740,9.25,0.0684,2557,31.9625,520,721705.22,9021.3152,150581.21,0.0,4548,3162,22166.5,29.9547,649,884,9
blueberry,tarte_tatin,타르트·타탱,1521,19.0125,0.1407,1944,24.3,969,1057889.16,13223.6145,230028.7,0.0,8447,4221,53030.5,34.8655,1952,1158,10
