team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,1501,21.4429,0.1377,198,2.8286,387,72780.82,1039.7261,438097.82,0.0,4481,6344,83836.0,55.8534,1294,198,9
raspberry,macaron,마카롱,2365,33.7857,0.2169,0,0.0,1214,0.0,0.0,478191.3,652285.98,0,11249,114853.5,48.5638,0,164,8
raspberry,pie,파이,5184,74.0571,0.4755,4008,57.2571,1341,801451.53,11449.3076,359799.84,0.0,20395,3176,303274.5,58.502,9904,313,10
raspberry,scone,스콘,547,7.8143,0.0502,628,8.9714,23,129111.75,1844.4535,24379.55,0.0,1582,190,31953.0,58.415,421,3,2
raspberry,tart,타르트,1305,18.6429,0.1197,1719,24.5571,202,457947.5,6542.1072,97686.28,0.0,11034,525,99589.5,76.3138,3481,95,8
blueberry,baumkuchen,바움쿠헨,4018,57.4,0.5912,459,6.5571,3976,377244.79,5389.2113,1144264.36,0.0,12509,29809,43374.5,10.795,426,11916,25
blueberry,pannacotta,판나코타,237,3.3857,0.0349,1201,17.1571,236,314150.07,4487.8581,9411.44,0.0,168,260,501.5,2.116,3,104,20
blueberry,pie,파이,1961,28.0143,0.2886,803,11.4714,1938,322863.51,4612.3358,188361.65,0.0,6222,4806,18987.5,9.6826,248,1999,22
blueberry,scone,스콘,109,1.5571,0.016,451,6.4429,109,95609.97,1365.8568,26707.04,0.0,695,623,1876.0,17.211,6,335,13
blueberry,tarte_tatin,타르트·타탱,471,6.7286,0.0693,253,3.6143,462,288286.45,4118.3778,92547.13,0.0,1890,1994,7186.0,15.2569,90,746,21
