team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,419,5.2375,0.05,58,0.725,484,14889.31,186.1164,463973.15,0.0,1080,6244,4280.5,10.216,9,1416,13
raspberry,macaron,마카롱,6458,80.725,0.7709,0,0.0,8950,0.0,0.0,968145.27,712851.81,0,16708,33253.5,5.1492,0,6565,13
raspberry,pie,파이,1061,13.2625,0.1267,311,3.8875,1157,49297.91,616.2239,196153.98,0.0,1597,2503,5285.0,4.9811,50,1271,11
raspberry,scone,스콘,116,1.45,0.0138,216,2.7,118,25594.0,319.925,47347.37,0.0,395,482,1082.0,9.3276,17,252,12
raspberry,tart,타르트,323,4.0375,0.0386,210,2.625,325,48803.65,610.0456,101666.32,0.0,868,980,1711.5,5.2988,13,505,12
blueberry,baumkuchen,바움쿠헨,651,8.1375,0.0821,201,2.5125,92,88777.82,1109.7228,40596.13,0.0,3102,1374,33161.5,50.9393,905,6,2
blueberry,pannacotta,판나코타,1957,24.4625,0.2467,3577,44.7125,1262,502621.84,6282.773,7623.14,0.0,1215,160,36532.0,18.6673,202,21,4
blueberry,pie,파이,4697,58.7125,0.5921,6131,76.6375,628,905510.21,11318.8776,81394.15,0.0,19020,2145,233626.5,49.7395,7247,57,3
blueberry,scone,스콘,116,1.45,0.0146,631,7.8875,3,73777.1,922.2137,956.0,0.0,785,31,7433.5,64.0819,295,0,0
blueberry,tarte_tatin,타르트·타탱,512,6.4,0.0645,494,6.175,25,206599.13,2582.4891,8015.45,0.0,2795,230,30862.5,60.2783,1360,5,3
