team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,3355,41.9375,0.6527,62,0.775,3330,22180.36,277.2545,1523195.36,0.0,2043,22351,12457.0,3.713,70,10914,18
raspberry,macaron,마카롱,151,1.8875,0.0294,0,0.0,153,0.0,0.0,8959.83,3511.0,0,206,251.5,1.6656,0,147,13
raspberry,pie,파이,1419,17.7375,0.2761,131,1.6375,1414,21860.61,273.2576,180399.13,0.0,656,1638,3087.5,2.1758,72,664,12
raspberry,scone,스콘,73,0.9125,0.0142,116,1.45,72,13744.29,171.8036,25582.68,0.0,158,369,379.5,5.1986,4,268,11
raspberry,tart,타르트,142,1.775,0.0276,87,1.0875,142,20807.6,260.0949,37758.96,0.0,372,408,670.5,4.7218,4,250,11
blueberry,baumkuchen,바움쿠헨,150,1.875,0.0249,63,0.7875,24,18162.61,227.0326,11231.74,0.0,698,593,7966.0,53.1067,184,17,2
blueberry,pannacotta,판나코타,106,1.325,0.0176,95,1.1875,61,23300.75,291.2594,468.02,0.0,57,10,2438.0,23.0,19,0,0
blueberry,pie,파이,2299,28.7375,0.3809,1857,23.2125,338,579020.82,7237.7603,45650.1,0.0,9215,2031,115055.5,50.0459,3599,123,2
blueberry,scone,스콘,858,10.725,0.1422,949,11.8625,21,340327.36,4254.092,9038.84,0.0,2782,283,48971.5,57.0763,1009,5,3
blueberry,tarte_tatin,타르트·타탱,2622,32.775,0.4345,2147,26.8375,9,815084.43,10188.5553,12204.15,0.0,12220,312,154638.5,58.9773,7432,5,2
