team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,4128,25.8,0.1834,677,4.2313,3475,142795.9,892.4744,3407777.75,0.0,9197,31163,79707.0,19.3089,990,2734,11
raspberry,macaron,마카롱,4802,30.0125,0.2133,0,0.0,4828,0.0,0.0,652676.15,1545127.36,0,8471,61987.5,12.9087,0,1265,11
raspberry,pie,파이,6040,37.75,0.2683,1692,10.575,5205,286540.91,1790.8807,1063980.45,0.0,7647,8304,108866.5,18.0243,1089,1352,12
raspberry,scone,스콘,2507,15.6687,0.1114,4603,28.7688,1731,740613.66,4628.8353,897789.06,0.0,9275,5003,74786.0,29.8309,1306,1201,13
raspberry,tart,타르트,5031,31.4438,0.2235,5730,35.8125,3266,1359210.62,8495.0664,1209440.91,0.0,36818,6429,161192.0,32.0398,8147,1847,11
blueberry,baumkuchen,바움쿠헨,3054,19.0875,0.1604,709,4.4313,2388,353744.63,2210.904,831701.05,0.0,10789,23168,73275.0,23.9931,793,3406,12
blueberry,pannacotta,판나코타,3145,19.6562,0.1652,6750,42.1875,2897,2360248.82,14751.5551,118632.28,0.0,1955,2966,29798.5,9.4749,205,981,13
blueberry,pie,파이,8080,50.5,0.4244,2532,15.825,6172,992593.23,6203.7077,712239.89,0.0,17408,18388,194049.5,24.016,2330,3405,15
blueberry,scone,스콘,2009,12.5563,0.1055,6172,38.575,1358,1987041.42,12419.0089,414679.98,0.0,13400,9942,69667.5,34.6777,1898,1808,14
blueberry,tarte_tatin,타르트·타탱,2751,17.1938,0.1445,2342,14.6375,1842,1538036.21,9612.7263,451907.89,0.0,15818,8473,104068.5,37.8293,3173,1932,16
