team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,373,4.6625,0.0291,19,0.2375,163,2052.35,25.6544,77755.77,0.0,200,1088,16808.0,45.0617,52,29,2
raspberry,macaron,마카롱,216,2.7,0.0169,0,0.0,120,0.0,0.0,7170.98,31116.66,0,122,6499.0,30.088,0,3,2
raspberry,pie,파이,8029,100.3625,0.6274,2830,35.375,3254,235939.04,2949.238,439304.5,0.0,7461,5633,390539.0,48.6411,3104,228,6
raspberry,scone,스콘,1477,18.4625,0.1154,6111,76.3875,155,475252.81,5940.6601,86272.46,0.0,6537,367,113458.5,76.8169,3373,109,8
raspberry,tart,타르트,2702,33.775,0.2111,4782,59.775,316,759083.39,9488.5424,98995.55,0.0,20655,611,196837.0,72.8486,11169,181,7
blueberry,baumkuchen,바움쿠헨,327,4.0875,0.0233,10,0.125,323,5175.54,64.6942,94561.85,0.0,198,2341,1841.0,5.63,21,1063,13
blueberry,pannacotta,판나코타,241,3.0125,0.0171,549,6.8625,237,104424.95,1305.3119,11744.12,0.0,55,345,882.0,3.6598,3,224,14
blueberry,pie,파이,13001,162.5125,0.9251,2522,31.525,12777,368541.7,4606.7712,1280048.14,0.0,6068,30533,61262.0,4.7121,389,15611,16
blueberry,scone,스콘,110,1.375,0.0078,233,2.9125,104,31522.49,394.0312,20951.59,0.0,284,492,1189.5,10.8136,19,212,15
blueberry,tarte_tatin,타르트·타탱,375,4.6875,0.0267,694,8.675,356,199834.58,2497.9322,65021.9,0.0,1216,1142,4655.5,12.4147,118,588,15
