team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,26367,17.578,0.1441,4926,3.284,17812,662720.16,441.8134,16601072.25,0.0,50058,190804,822787.5,31.2052,8135,10870,14
raspberry,macaron,마카롱,29812,19.8747,0.1629,0,0.0,24878,0.0,0.0,3057531.9,10254435.2,0,44767,596054.5,19.9938,0,4323,15
raspberry,pie,파이,44515,29.6767,0.2433,9369,6.246,30686,1249332.16,832.8881,5836584.19,0.0,38841,56122,1312762.5,29.4903,10346,6778,14
raspberry,scone,스콘,29107,19.4047,0.1591,52193,34.7953,14649,7600511.15,5067.0074,7562691.06,0.0,107946,59127,1311979.0,45.0743,24610,11543,17
raspberry,tart,타르트,53171,35.4473,0.2906,64692,43.128,20771,12914574.17,8609.7161,7254530.96,0.0,412630,53120,2756740.0,51.8467,133328,14648,14
blueberry,baumkuchen,바움쿠헨,13408,8.9387,0.0837,2583,1.722,11540,962727.99,641.8187,3369791.04,0.0,34044,104135,239717.5,17.8787,2004,23279,20
blueberry,pannacotta,판나코타,13290,8.86,0.0829,25641,17.094,12407,7628457.67,5085.6384,541273.29,0.0,6936,16787,99865.5,7.5143,524,7192,17
blueberry,pie,파이,64066,42.7107,0.3998,12030,8.02,55030,4337281.4,2891.5209,5393744.88,0.0,87923,163885,1061427.5,16.5677,7869,42460,20
blueberry,scone,스콘,23374,15.5827,0.1459,44993,29.9953,19936,13473417.66,8982.2784,5015627.05,0.0,101355,136360,515203.0,22.0417,10687,43775,21
blueberry,tarte_tatin,타르트·타탱,46096,30.7307,0.2877,23549,15.6993,39203,13910525.64,9273.6838,8106701.38,0.0,173682,188308,1003076.0,21.7606,27078,59713,20
