team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,2164,27.05,0.195,896,11.2,1025,151792.63,1897.4078,1570214.98,0.0,8686,16225,100567.0,46.4727,2093,874,14
raspberry,macaron,마카롱,2675,33.4375,0.2411,0,0.0,2259,0.0,0.0,462086.62,1536962.86,0,5399,74875.5,27.9908,0,325,12
raspberry,pie,파이,4086,51.075,0.3682,2059,25.7375,1914,263155.8,3289.4474,571098.66,0.0,7030,3638,180953.0,44.2861,2356,510,14
raspberry,scone,스콘,679,8.4875,0.0612,1576,19.7,155,185915.19,2323.9399,116712.63,0.0,2361,959,43221.0,63.6539,539,186,13
raspberry,tart,타르트,1493,18.6625,0.1345,2594,32.425,230,563304.58,7041.3073,106150.79,0.0,11352,865,101244.0,67.8125,3210,239,12
blueberry,baumkuchen,바움쿠헨,224,2.8,0.0282,48,0.6,206,22198.47,277.4809,60425.03,0.0,771,1664,3641.0,16.2545,53,334,13
blueberry,pannacotta,판나코타,92,1.15,0.0116,269,3.3625,85,99543.87,1244.2984,2530.2,0.0,60,72,552.5,6.0054,7,31,11
blueberry,pie,파이,3235,40.4375,0.407,960,12.0,2912,444461.25,5555.7657,283515.81,0.0,8481,8001,46487.0,14.37,482,2002,12
blueberry,scone,스콘,1215,15.1875,0.1528,2702,33.775,1074,864219.84,10802.748,268847.24,0.0,6515,6976,24950.5,20.5354,510,2223,13
blueberry,tarte_tatin,타르트·타탱,3183,39.7875,0.4004,1604,20.05,2908,1395840.24,17448.003,548849.91,0.0,11259,12716,56322.5,17.6948,1082,3608,16
