team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,1956,24.45,0.1742,612,7.65,483,177088.29,2213.6036,821243.72,0.0,12885,16213,119224.0,60.953,3878,603,5
raspberry,macaron,마카롱,2534,31.675,0.2256,0,0.0,1341,0.0,0.0,418675.57,902193.98,0,11260,101863.0,40.1985,0,319,7
raspberry,pie,파이,4560,57.0,0.406,4259,53.2375,818,845588.22,10569.8527,231233.46,0.0,27140,2078,294077.5,64.4907,11026,276,8
raspberry,scone,스콘,674,8.425,0.06,661,8.2625,53,135746.58,1696.8322,26279.96,0.0,1819,258,45441.0,67.4199,441,21,5
raspberry,tart,타르트,1507,18.8375,0.1342,1630,20.375,84,457246.8,5715.5849,28857.23,0.0,12470,361,112079.0,74.3723,4314,40,6
blueberry,baumkuchen,바움쿠헨,4623,57.7875,0.6286,656,8.2,4556,546919.68,6836.496,1328826.74,0.0,18861,46917,34133.0,7.3833,652,16139,19
blueberry,pannacotta,판나코타,110,1.375,0.015,663,8.2875,110,184745.39,2309.3174,2359.12,0.0,87,76,292.0,2.6545,3,42,11
blueberry,pie,파이,2304,28.8,0.3133,1015,12.6875,2272,497098.04,6213.7255,220436.14,0.0,9573,5398,17487.0,7.5898,548,2320,20
blueberry,scone,스콘,103,1.2875,0.014,332,4.15,99,103353.72,1291.9215,24633.38,0.0,770,739,1739.0,16.8835,25,401,15
blueberry,tarte_tatin,타르트·타탱,214,2.675,0.0291,113,1.4125,212,194173.11,2427.1639,39414.51,0.0,879,1184,2914.5,13.6192,31,757,14
