team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,4417,55.2125,0.5539,208,2.6,4355,43839.34,547.9917,2315934.69,0.0,3806,26165,18665.5,4.2258,166,8405,11
raspberry,macaron,마카롱,186,2.325,0.0233,0,0.0,187,0.0,0.0,12224.44,7505.6,0,193,274.5,1.4758,0,105,10
raspberry,pie,파이,3092,38.65,0.3877,996,12.45,3078,125423.59,1567.7949,418577.6,0.0,3958,4978,11110.5,3.5933,222,1428,11
raspberry,scone,스콘,87,1.0875,0.0109,215,2.6875,87,19651.35,245.6419,30593.79,0.0,248,241,666.0,7.6552,13,144,10
raspberry,tart,타르트,193,2.4125,0.0242,159,1.9875,190,30962.09,387.0262,53302.87,0.0,500,394,886.0,4.5907,13,178,10
blueberry,baumkuchen,바움쿠헨,420,5.25,0.0506,98,1.225,126,36677.86,458.4733,38191.81,0.0,1406,1609,18816.0,44.8,289,46,3
blueberry,pannacotta,판나코타,2159,26.9875,0.2603,2290,28.625,1432,875181.22,10939.7652,7856.74,0.0,1394,174,44542.0,20.6308,356,14,4
blueberry,pie,파이,4761,59.5125,0.574,4362,54.525,1384,1396473.91,17455.9238,159762.16,0.0,23042,6177,234072.5,49.1646,7039,336,4
blueberry,scone,스콘,122,1.525,0.0147,374,4.675,6,135860.98,1698.2623,2992.71,0.0,1045,108,9265.5,75.9467,298,2,2
blueberry,tarte_tatin,타르트·타탱,832,10.4,0.1003,773,9.6625,24,386439.42,4830.4928,11072.95,0.0,5084,444,54833.5,65.9056,2278,16,3
