team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,7337,91.7125,0.729,799,9.9875,7388,146275.83,1828.4479,5095018.57,0.0,10743,69948,45561.5,6.2098,232,21352,18
raspberry,macaron,마카롱,723,9.0375,0.0718,0,0.0,720,0.0,0.0,65350.16,199145.01,0,1031,2085.0,2.8838,0,321,17
raspberry,pie,파이,1596,19.95,0.1586,441,5.5125,1586,63928.2,799.1025,234462.42,0.0,2125,2473,6978.5,4.3725,76,1224,15
raspberry,scone,스콘,129,1.6125,0.0128,180,2.25,130,23093.46,288.6683,45821.17,0.0,339,530,911.0,7.062,12,400,14
raspberry,tart,타르트,279,3.4875,0.0277,299,3.7375,280,61608.84,770.1105,80722.91,0.0,881,568,1765.5,6.328,35,335,13
blueberry,baumkuchen,바움쿠헨,618,7.725,0.0646,275,3.4375,328,159403.42,1992.5428,101662.29,0.0,5501,5572,26795.5,43.3584,1036,57,3
blueberry,pannacotta,판나코타,2344,29.3,0.2449,2259,28.2375,1795,1577930.01,19724.1251,5676.58,0.0,1767,143,35164.0,15.0017,364,42,7
blueberry,pie,파이,5973,74.6625,0.6239,6667,83.3375,1290,3170342.79,39629.2849,165788.22,0.0,60513,7241,331329.0,55.4711,19896,216,4
blueberry,scone,스콘,146,1.825,0.0153,535,6.6875,9,254112.07,3176.4008,5292.37,0.0,1811,263,10940.5,74.9349,484,8,2
blueberry,tarte_tatin,타르트·타탱,492,6.15,0.0514,368,4.6,64,359586.94,4494.8367,16486.88,0.0,4958,869,36174.0,73.5244,1852,32,5
