team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,2587,32.3375,0.1764,532,6.65,1921,85729.15,1071.6144,1805201.67,0.0,6356,23128,75450.5,29.1652,1093,2287,11
raspberry,macaron,마카롱,3075,38.4375,0.2097,0,0.0,2647,0.0,0.0,355911.67,1085360.8,0,5183,65630.0,21.3431,0,595,13
raspberry,pie,파이,6050,75.625,0.4126,2659,33.2375,4344,346629.26,4332.8657,908945.77,0.0,10762,6840,191848.0,31.7104,2942,1424,12
raspberry,scone,스콘,873,10.9125,0.0595,2025,25.3125,449,242885.99,3036.0749,214971.41,0.0,3650,1345,43627.0,49.9737,736,425,12
raspberry,tart,타르트,2077,25.9625,0.1417,3370,42.125,1005,691058.71,8638.2338,339928.49,0.0,18402,2229,102582.0,49.3895,4486,923,15
blueberry,baumkuchen,바움쿠헨,1672,20.9,0.1424,334,4.175,1399,158424.37,1980.3046,413670.77,0.0,5600,13860,31059.0,18.576,448,2409,13
blueberry,pannacotta,판나코타,976,12.2,0.0831,3172,39.65,894,841558.31,10519.4788,26582.8,0.0,676,783,7985.5,8.1819,73,336,12
blueberry,pie,파이,6320,79.0,0.5384,2365,29.5625,4991,799025.34,9987.8168,490485.46,0.0,16097,14035,125137.5,19.8002,2109,3304,12
blueberry,scone,스콘,719,8.9875,0.0613,2588,32.35,485,637474.83,7968.4353,128276.5,0.0,5016,3338,22806.0,31.7191,755,927,16
blueberry,tarte_tatin,타르트·타탱,2051,25.6375,0.1747,1907,23.8375,1493,1188476.16,14855.952,307287.57,0.0,11336,7154,60805.0,29.6465,2269,2281,14
