team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,203,20.3,0.13,35,3.5,107,8078.48,807.8483,94890.59,0.0,509,1599,8708.5,42.899,99,75,5
raspberry,macaron,마카롱,249,24.9,0.1595,0,0.0,111,0.0,0.0,21643.41,63794.68,0,391,8291.5,33.2992,0,22,5
raspberry,pie,파이,780,78.0,0.4997,217,21.7,310,33360.17,3336.0169,75247.15,0.0,938,830,33954.0,43.5308,279,52,5
raspberry,scone,스콘,157,15.7,0.1006,388,38.8,44,67717.87,6771.7868,32705.0,0.0,870,207,10347.0,65.9045,238,38,3
raspberry,tart,타르트,172,17.2,0.1102,369,36.9,68,79949.71,7994.9713,28308.36,0.0,1740,196,9709.5,56.4506,464,64,6
blueberry,baumkuchen,바움쿠헨,313,31.3,0.2787,27,2.7,278,21163.4,2116.3395,82808.77,0.0,722,2009,2514.0,8.0319,22,648,9
blueberry,pannacotta,판나코타,35,3.5,0.0312,53,5.3,35,18781.36,1878.1364,1783.56,0.0,18,43,894.0,25.5429,4,3,3
blueberry,pie,파이,444,44.4,0.3954,123,12.3,401,38729.97,3872.9967,39478.68,0.0,789,939,7546.0,16.9955,48,120,6
blueberry,scone,스콘,31,3.1,0.0276,117,11.7,27,38242.54,3824.2538,6762.52,0.0,291,119,1077.5,34.7581,57,7,6
blueberry,tarte_tatin,타르트·타탱,300,30.0,0.2671,320,32.0,286,135877.24,13587.7243,58272.7,0.0,1403,947,5669.5,18.8983,120,302,8
