rank,score,raspberry_win_rate,blueberry_win_rate,avg_final_control,avg_round_duration,patch
1,0.638892,1.0,0.0,1.6667,123.8333,raspberry.pie.hp factor=0.8264 delta=0.0
2,0.638892,1.0,0.0,1.6667,134.6667,raspberry.pie.power factor=0.7921 delta=0.0
3,0.666667,1.0,0.0,2.0,145.375,raspberry.scone.hp factor=0.8264 delta=0.0
4,0.75,0.0,1.0,-3.0,60.0,raspberry.scone.power factor=0.7921 delta=0.0
5,0.75,0.0,1.0,-3.0,91.625,raspberry.scone.cost factor=1.2625 delta=0.0
6,0.75,1.0,0.0,3.0,134.9271,raspberry.scone.speed factor=0.8448 delta=0.0
7,0.75,1.0,0.0,3.0,104.875,raspberry.pie.speed factor=0.8448 delta=0.0
8,0.75,1.0,0.0,3.0,119.875,raspberry.pie.cost factor=1.2625 delta=0.0
