team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,2365,29.5625,0.1995,431,5.3875,2393,62794.16,784.927,1869504.34,0.0,4669,20240,26692.5,11.2865,241,2502,9
raspberry,macaron,마카롱,2468,30.85,0.2082,0,0.0,2654,0.0,0.0,280494.69,514940.35,0,3930,15945.5,6.4609,0,834,13
raspberry,pie,파이,4432,55.4,0.3738,1500,18.75,4393,168437.3,2105.4662,707272.57,0.0,5744,5471,37351.5,8.4277,461,1389,10
raspberry,scone,스콘,644,8.05,0.0543,1246,15.575,620,125644.45,1570.5556,234828.57,0.0,2003,1173,8989.5,13.9589,176,416,9
raspberry,tart,타르트,1947,24.3375,0.1642,1660,20.75,1854,297098.49,3713.7312,554634.9,0.0,8224,3154,22602.0,11.6086,694,1042,9
blueberry,baumkuchen,바움쿠헨,820,10.25,0.0783,271,3.3875,544,109635.52,1370.444,165879.71,0.0,3834,6091,27502.5,33.5396,488,269,9
blueberry,pannacotta,판나코타,2932,36.65,0.28,6768,84.6,2535,1829341.07,22866.7633,52064.88,0.0,2177,1392,38134.0,13.0061,268,286,10
blueberry,pie,파이,5983,74.7875,0.5713,3431,42.8875,3669,1068452.71,13355.6589,369280.58,0.0,20789,11577,201726.0,33.7165,3758,834,7
blueberry,scone,스콘,159,1.9875,0.0152,845,10.5625,60,220297.83,2753.7229,17716.65,0.0,1711,452,8965.5,56.3868,312,43,8
blueberry,tarte_tatin,타르트·타탱,578,7.225,0.0552,599,7.4875,206,419007.94,5237.5992,49032.58,0.0,5457,1128,35083.5,60.6981,1357,140,5
