rank,score,raspberry_win_rate,blueberry_win_rate,avg_final_control,avg_round_duration,patch
1,0.3,0.2167,0.7833,-0.2004,163.539,raspberry.scone.speed factor=0.8448 delta=0.0
2,0.583333,0.0,1.0,-1.0,83.4555,raspberry.scone.cost factor=1.2625 delta=0.0
3,0.583333,1.0,0.0,1.0,97.5833,raspberry.pie.speed factor=0.8448 delta=0.0
4,0.600925,1.0,0.0,1.2111,106.1417,raspberry.scone.hp factor=0.8264 delta=0.0
5,0.666667,1.0,0.0,2.0,178.0,raspberry.pie.cost factor=1.2625 delta=0.0
6,0.75,0.0,1.0,-3.0,119.75,raspberry.scone.power factor=0.7921 delta=0.0
7,0.75,1.0,0.0,3.0,77.875,raspberry.pie.power factor=0.7921 delta=0.0
8,0.75,1.0,0.0,3.0,77.875,raspberry.pie.hp factor=0.8264 delta=0.0
