team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,33,3.3,0.0341,0,0.0,37,661.76,66.176,28217.36,0.0,47,396,152.0,4.6061,0,211,13
raspberry,macaron,마카롱,791,79.1,0.8171,0,0.0,1435,0.0,0.0,158155.28,122721.01,0,3026,7040.5,8.9008,0,1179,15
raspberry,pie,파이,124,12.4,0.1281,10,1.0,139,3570.14,357.0137,22289.52,0.0,100,348,461.5,3.7218,0,239,15
raspberry,scone,스콘,10,1.0,0.0103,14,1.4,10,1589.59,158.959,3777.8,0.0,24,65,43.5,4.35,0,45,10
raspberry,tart,타르트,10,1.0,0.0103,2,0.2,10,4199.06,419.9065,2954.05,0.0,31,53,54.5,5.45,0,46,12
blueberry,baumkuchen,바움쿠헨,55,5.5,0.0451,0,0.0,0,146.07,14.607,37.18,0.0,5,1,1992.5,36.2273,1,0,0
blueberry,pannacotta,판나코타,62,6.2,0.0508,91,9.1,34,10557.34,1055.7336,0.0,0.0,34,0,1345.5,21.7016,4,0,0
blueberry,pie,파이,1062,106.2,0.8705,1200,120.0,26,159365.21,15936.5209,9497.78,0.0,3358,176,55457.5,52.2199,1498,0,0
blueberry,scone,스콘,26,2.6,0.0213,295,29.5,0,30854.17,3085.4168,485.6,0.0,331,25,2230.0,85.7692,128,0,0
blueberry,tarte_tatin,타르트·타탱,15,1.5,0.0123,45,4.5,0,14471.23,1447.1225,0.0,0.0,160,0,1234.0,82.2667,89,0,0
