team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,511,6.3875,0.044,21,0.2625,223,3683.12,46.039,127549.78,0.0,322,1676,23962.0,46.8924,82,30,4
raspberry,macaron,마카롱,348,4.35,0.03,0,0.0,200,0.0,0.0,13112.77,48335.09,0,198,11085.0,31.8534,0,6,3
raspberry,pie,파이,6589,82.3625,0.5671,3416,42.7,2070,272287.06,3403.5882,321079.13,0.0,8884,4808,353843.5,53.7022,4596,235,6
raspberry,scone,스콘,1391,17.3875,0.1197,3997,49.9625,136,302409.84,3780.123,62001.61,0.0,4282,168,100886.0,72.5277,2319,34,8
raspberry,tart,타르트,2779,34.7375,0.2392,5015,62.6875,231,751522.53,9394.0316,76404.54,0.0,21608,343,203215.0,73.1252,12168,96,5
blueberry,baumkuchen,바움쿠헨,277,3.4625,0.0221,21,0.2625,275,4712.9,58.9112,76063.17,0.0,189,2147,1287.5,4.648,26,937,16
blueberry,pannacotta,판나코타,233,2.9125,0.0186,674,8.425,233,143765.69,1797.0711,11646.98,0.0,69,331,491.0,2.1073,5,262,18
blueberry,pie,파이,11580,144.75,0.9224,1720,21.5,11552,318111.46,3976.3932,1155515.97,0.0,5937,30699,41716.5,3.6025,343,16966,18
blueberry,scone,스콘,120,1.5,0.0096,214,2.675,118,30504.77,381.3096,25265.97,0.0,270,610,765.0,6.375,8,320,15
blueberry,tarte_tatin,타르트·타탱,344,4.3,0.0274,231,2.8875,340,103053.02,1288.1628,61410.46,0.0,728,1309,2542.0,7.3895,19,680,11
