team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,7359,91.9875,0.7041,719,8.9875,7458,148183.51,1852.2939,5116989.41,0.0,10804,67421,45714.0,6.212,278,20255,19
raspberry,macaron,마카롱,794,9.925,0.076,0,0.0,816,0.0,0.0,73820.58,207383.92,0,1071,2339.5,2.9465,0,336,15
raspberry,pie,파이,1911,23.8875,0.1828,659,8.2375,1909,86615.37,1082.6921,300334.53,0.0,2678,2944,8491.5,4.4435,122,1398,13
raspberry,scone,스콘,126,1.575,0.0121,206,2.575,123,22372.61,279.6576,44804.03,0.0,347,429,1029.0,8.1667,19,285,15
raspberry,tart,타르트,262,3.275,0.0251,249,3.1125,262,48736.79,609.2098,75680.62,0.0,697,577,1370.5,5.2309,24,323,16
blueberry,baumkuchen,바움쿠헨,720,9.0,0.0742,362,4.525,339,160227.04,2002.838,107853.07,0.0,5684,5758,30464.5,42.3118,1077,95,3
blueberry,pannacotta,판나코타,2499,31.2375,0.2577,2579,32.2375,1902,1797266.99,22465.8373,5761.79,0.0,1868,142,35761.5,14.3103,343,32,5
blueberry,pie,파이,5672,70.9,0.5849,6362,79.525,1395,2778563.0,34732.0376,167828.34,0.0,55327,7364,308800.5,54.443,17669,263,5
blueberry,scone,스콘,138,1.725,0.0142,656,8.2,12,298392.05,3729.9006,6258.36,0.0,2149,283,11563.0,83.7899,567,20,4
blueberry,tarte_tatin,타르트·타탱,669,8.3625,0.069,609,7.6125,53,577180.08,7214.751,18206.71,0.0,7414,979,52097.0,77.8729,2941,33,4
