rank,score,raspberry_win_rate,blueberry_win_rate,avg_final_control,avg_round_duration,patch
1,0.128575,0.45,0.55,-0.9429,121.2647,raspberry.scone.power factor=0.7921 delta=0.0
2,0.583333,1.0,0.0,1.0,164.6667,raspberry.pie.power factor=0.7921 delta=0.0
3,0.583333,1.0,0.0,1.0,141.5,raspberry.pie.cost factor=1.2625 delta=0.0
4,0.611108,0.0,1.0,-1.3333,168.8333,raspberry.scone.speed factor=0.8448 delta=0.0
5,0.708333,1.0,0.0,2.5,178.625,raspberry.scone.hp factor=0.8264 delta=0.0
6,0.708333,0.0,1.0,-2.5,174.0,raspberry.pie.hp factor=0.8264 delta=0.0
7,0.75,0.0,1.0,-3.0,50.625,raspberry.scone.cost factor=1.2625 delta=0.0
8,0.75,1.0,0.0,3.0,100.25,raspberry.pie.speed factor=0.8448 delta=0.0
