team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,297,4.2429,0.0239,17,0.2429,279,5174.35,73.9192,212062.74,0.0,340,2112,8483.5,28.564,64,545,18
raspberry,macaron,마카롱,584,8.3429,0.047,0,0.0,645,0.0,0.0,76519.94,128798.35,0,996,7998.0,13.6952,0,505,14
raspberry,pie,파이,11131,159.0143,0.8956,1829,26.1286,10977,282015.78,4028.7969,1876509.02,0.0,8041,20474,115654.5,10.3903,1687,11768,21
raspberry,scone,스콘,178,2.5429,0.0143,342,4.8857,165,37883.82,541.1974,69926.37,0.0,531,412,6355.0,35.7022,83,179,18
raspberry,tart,타르트,239,3.4143,0.0192,241,3.4429,219,51628.37,737.5481,69045.92,0.0,1171,577,6862.5,28.7134,60,419,11
blueberry,baumkuchen,바움쿠헨,904,12.9143,0.1003,130,1.8571,232,16509.37,235.8481,78602.69,0.0,502,2032,39909.0,44.1471,124,257,8
blueberry,pannacotta,판나코타,628,8.9714,0.0697,1448,20.6857,357,255453.03,3649.329,9396.55,0.0,307,235,11728.5,18.676,44,73,7
blueberry,pie,파이,5594,79.9143,0.6209,2821,40.3,1931,384505.77,5492.9395,225972.63,0.0,7555,6430,200587.5,35.8576,3935,1157,10
blueberry,scone,스콘,407,5.8143,0.0452,4086,58.3714,30,569063.68,8129.4811,16831.41,0.0,4444,238,28757.5,70.6572,1982,93,7
blueberry,tarte_tatin,타르트·타탱,1476,21.0857,0.1638,3800,54.2857,186,1078532.16,15407.6022,45899.02,0.0,11763,1148,92799.0,62.872,7331,314,7
