rank,score,raspberry_win_rate,blueberry_win_rate,avg_final_control,avg_round_duration,patch
1,0.583333,1.0,0.0,1.0,101.0833,blueberry.pie.cost factor=1.2625 delta=0.0
2,0.583333,1.0,0.0,1.0,119.9889,blueberry.pie.speed factor=0.8448 delta=0.0
3,0.583333,1.0,0.0,1.0,152.3333,blueberry.pie.power factor=0.7921 delta=0.0
4,0.611108,0.0,1.0,-1.3333,180.0,blueberry.pannacotta.speed factor=0.8448 delta=0.0
5,0.625,1.0,0.0,1.5,136.625,blueberry.tarte_tatin.area factor=0.7921 delta=0.0
6,0.666667,0.0,1.0,-2.0,144.5,blueberry.pannacotta.power factor=0.7921 delta=0.0
7,0.666667,0.0,1.0,-2.0,150.875,blueberry.tarte_tatin.hp factor=0.8264 delta=0.0
8,0.666667,0.0,1.0,-2.0,161.625,blueberry.tarte_tatin.speed factor=0.8448 delta=0.0
