team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,600,7.5,0.0644,120,1.5,220,34821.76,435.272,263065.08,0.0,2540,6039,31014.0,51.69,561,221,3
raspberry,macaron,마카롱,1197,14.9625,0.1285,0,0.0,762,0.0,0.0,162664.98,326426.71,0,4575,42100.5,35.1717,0,181,5
raspberry,pie,파이,3637,45.4625,0.3906,3134,39.175,993,623119.7,7788.9962,234926.51,0.0,18172,3508,213440.0,58.6857,7254,395,5
raspberry,scone,스콘,1282,16.025,0.1377,1918,23.975,129,386773.23,4834.6654,67840.41,0.0,5081,658,94860.0,73.9938,1739,37,4
raspberry,tart,타르트,2596,32.45,0.2788,2104,26.3,276,619013.23,7737.6654,101229.16,0.0,20742,1576,187387.5,72.1832,8554,129,7
blueberry,baumkuchen,바움쿠헨,4811,60.1375,0.6428,625,7.8125,4745,293571.5,3669.6437,1380412.35,0.0,10452,39569,33106.5,6.8814,501,15257,22
blueberry,pannacotta,판나코타,141,1.7625,0.0188,569,7.1125,141,125194.78,1564.9347,5523.95,0.0,84,173,286.0,2.0284,1,118,18
blueberry,pie,파이,2195,27.4375,0.2933,613,7.6625,2153,209237.03,2615.4628,208737.87,0.0,4264,5083,15859.0,7.2251,356,1860,19
blueberry,scone,스콘,114,1.425,0.0152,431,5.3875,110,85953.02,1074.4127,27223.89,0.0,659,688,1954.5,17.1447,33,360,14
blueberry,tarte_tatin,타르트·타탱,223,2.7875,0.0298,142,1.775,211,115769.82,1447.1227,41829.86,0.0,897,1022,3520.0,15.7848,72,513,14
