team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,1434,17.925,0.1237,98,1.225,863,34553.74,431.9218,447777.45,0.0,3175,9199,51654.0,36.0209,734,909,7
raspberry,macaron,마카롱,1278,15.975,0.1103,0,0.0,914,0.0,0.0,64559.23,156561.39,0,1913,29883.5,23.383,0,235,7
raspberry,pie,파이,6781,84.7625,0.5851,3660,45.75,3514,806228.15,10077.8519,514603.68,0.0,23239,6567,278538.0,41.0762,8223,1038,7
raspberry,scone,스콘,681,8.5125,0.0588,1617,20.2125,185,303525.9,3794.0737,87527.07,0.0,3310,774,40253.5,59.1094,779,190,8
raspberry,tart,타르트,1416,17.7,0.1222,1653,20.6625,516,492289.06,6153.6133,158531.58,0.0,11709,1621,78859.5,55.6917,3109,466,10
blueberry,baumkuchen,바움쿠헨,5280,66.0,0.6101,994,12.425,4548,265040.0,3313.0,1348027.83,0.0,10394,35600,83572.0,15.828,907,11066,18
blueberry,pannacotta,판나코타,174,2.175,0.0201,646,8.075,158,114676.62,1433.4577,5151.2,0.0,93,130,1765.0,10.1437,11,57,12
blueberry,pie,파이,2636,32.95,0.3046,1794,22.425,2064,311591.08,3894.8886,210197.35,0.0,5343,4434,59867.0,22.7113,1112,1239,16
blueberry,scone,스콘,127,1.5875,0.0147,502,6.275,91,74712.4,933.9049,18638.82,0.0,706,436,3723.0,29.315,64,186,11
blueberry,tarte_tatin,타르트·타탱,438,5.475,0.0506,2056,25.7,260,506978.91,6337.2364,54581.65,0.0,3538,833,18708.0,42.7123,744,297,11
