team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,460,5.75,0.0281,24,0.3,468,8491.02,106.1377,318959.87,0.0,614,4034,2940.0,6.3913,45,873,14
raspberry,macaron,마카롱,676,8.45,0.0413,0,0.0,687,0.0,0.0,62501.52,69283.32,0,993,2065.5,3.0555,0,336,12
raspberry,pie,파이,14712,183.9,0.8993,3404,42.55,14718,435116.34,5438.9542,2190600.68,0.0,13910,25181,66165.0,4.4973,1170,8812,14
raspberry,scone,스콘,159,1.9875,0.0097,298,3.725,155,36465.05,455.8132,56929.96,0.0,535,436,1729.0,10.8742,49,177,10
raspberry,tart,타르트,352,4.4,0.0215,122,1.525,347,38116.54,476.4568,102010.51,0.0,986,711,2324.5,6.6037,39,293,9
blueberry,baumkuchen,바움쿠헨,907,11.3375,0.0812,258,3.225,479,47339.69,591.7461,143492.36,0.0,1737,4476,29876.5,32.9399,418,161,5
blueberry,pannacotta,판나코타,2706,33.825,0.2421,7115,88.9375,2163,996921.13,12461.5141,36436.54,0.0,1986,1075,38121.0,14.0876,271,338,9
blueberry,pie,파이,6672,83.4,0.597,5299,66.2375,3132,826152.0,10326.9,317736.54,0.0,17074,9962,234763.0,35.1863,6131,703,8
blueberry,scone,스콘,169,2.1125,0.0151,2306,28.825,9,264051.73,3300.6467,4430.11,0.0,2521,93,13457.0,79.6272,748,18,7
blueberry,tarte_tatin,타르트·타탱,722,9.025,0.0646,1397,17.4625,51,596537.99,7456.7249,16093.39,0.0,8037,439,55139.0,76.3698,2923,83,6
