team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,1660,20.75,0.159,150,1.875,1376,19493.65,243.6706,833670.3,0.0,1723,11858,31043.0,18.7006,178,3160,19
raspberry,macaron,마카롱,2055,25.6875,0.1969,0,0.0,1876,0.0,0.0,173849.69,353681.75,0,2502,25310.5,12.3165,0,870,17
raspberry,pie,파이,4646,58.075,0.4451,678,8.475,3795,71615.14,895.1892,591178.39,0.0,2493,7235,92031.0,19.8087,418,2399,16
raspberry,scone,스콘,691,8.6375,0.0662,1655,20.6875,470,191460.18,2393.2522,220992.78,0.0,2872,2441,25231.0,36.5137,453,952,17
raspberry,tart,타르트,1387,17.3375,0.1329,2219,27.7375,844,453794.77,5672.4347,281758.52,0.0,10954,2879,53017.5,38.2246,2581,1445,14
blueberry,baumkuchen,바움쿠헨,233,2.9125,0.0252,42,0.525,127,12950.23,161.8778,41331.66,0.0,459,1220,7318.0,31.4077,105,150,7
blueberry,pannacotta,판나코타,111,1.3875,0.012,171,2.1375,90,39058.86,488.2358,3158.81,0.0,50,94,1237.0,11.1441,11,41,9
blueberry,pie,파이,4482,56.025,0.4849,1450,18.125,2533,345501.68,4318.771,260467.9,0.0,6245,7886,135440.0,30.2187,1624,1203,9
blueberry,scone,스콘,1243,15.5375,0.1345,2894,36.175,562,581276.49,7265.9562,131745.95,0.0,5134,3352,50631.0,40.7329,1263,863,10
blueberry,tarte_tatin,타르트·타탱,3174,39.675,0.3434,3804,47.55,1440,1122662.42,14033.2803,299659.42,0.0,15027,5490,133834.5,42.1659,5823,1373,13
