team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,2481,31.0125,0.19,935,11.6875,1587,144980.0,1812.25,1879337.0,0.0,8395,20312,92148.5,37.1417,1959,1158,12
raspberry,macaron,마카롱,2956,36.95,0.2263,0,0.0,2666,0.0,0.0,447606.55,1378115.81,0,6382,69215.0,23.4151,0,483,16
raspberry,pie,파이,5170,64.625,0.3959,2573,32.1625,3299,346609.26,4332.6157,796818.49,0.0,8724,4484,172358.0,33.3381,2719,690,13
raspberry,scone,스콘,761,9.5125,0.0583,2010,25.125,322,228665.09,2858.3137,184632.02,0.0,2916,845,38137.5,50.115,514,196,12
raspberry,tart,타르트,1692,21.15,0.1296,3201,40.0125,518,686978.94,8587.2368,203888.04,0.0,14893,980,95810.0,56.6253,3997,239,11
blueberry,baumkuchen,바움쿠헨,1594,19.925,0.153,263,3.2875,1466,151130.62,1889.1327,431215.83,0.0,5306,11843,23444.5,14.708,264,2420,11
blueberry,pannacotta,판나코타,915,11.4375,0.0878,3116,38.95,884,1024316.0,12803.95,26211.13,0.0,646,671,6439.5,7.0377,61,302,14
blueberry,pie,파이,5298,66.225,0.5086,1823,22.7875,4732,700001.32,8750.0165,463030.43,0.0,13969,11949,84368.5,15.9246,1103,3169,14
blueberry,scone,스콘,681,8.5125,0.0654,1914,23.925,584,545346.04,6816.8255,147283.12,0.0,4151,3468,16919.5,24.8451,377,1023,11
blueberry,tarte_tatin,타르트·타탱,1928,24.1,0.1851,1276,15.95,1699,1091488.13,13643.6016,339492.79,0.0,8931,6997,43430.5,22.5262,961,2275,14
