team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,129,12.9,0.0494,5,0.5,33,684.36,68.4362,35149.48,0.0,41,451,3142.5,24.3605,2,82,10
raspberry,macaron,마카롱,219,21.9,0.0839,0,0.0,143,0.0,0.0,25081.55,102956.2,0,264,7872.0,35.9452,0,23,7
raspberry,pie,파이,2179,217.9,0.8349,1258,125.8,1371,134686.0,13468.5996,326661.53,0.0,3764,2805,77255.0,35.4543,1494,557,14
raspberry,scone,스콘,33,3.3,0.0126,69,6.9,18,7014.21,701.4207,11657.97,0.0,85,95,1601.5,48.5303,14,23,7
raspberry,tart,타르트,50,5.0,0.0192,82,8.2,22,14232.73,1423.2726,9815.64,0.0,259,61,2491.0,49.82,36,21,10
blueberry,baumkuchen,바움쿠헨,40,4.0,0.019,3,0.3,26,925.97,92.5973,7801.96,0.0,30,177,546.0,13.65,2,47,8
blueberry,pannacotta,판나코타,114,11.4,0.0541,212,21.2,68,36809.66,3680.9659,2626.9,0.0,48,67,2297.5,20.1535,25,35,9
blueberry,pie,파이,1724,172.4,0.8182,317,31.7,1277,77925.81,7792.5807,126421.09,0.0,1601,3473,34099.0,19.779,133,1340,12
blueberry,scone,스콘,28,2.8,0.0133,755,75.5,3,107371.82,10737.1819,1213.55,0.0,809,23,2899.5,103.5536,301,3,3
blueberry,tarte_tatin,타르트·타탱,201,20.1,0.0954,300,30.0,88,185332.91,18533.2912,18553.79,0.0,1188,409,6905.0,34.3532,245,121,10
