team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,1219,15.2375,0.152,27,0.3375,1175,6466.06,80.8257,545220.45,0.0,602,7965,10009.5,8.2112,48,3055,17
raspberry,macaron,마카롱,879,10.9875,0.1096,0,0.0,870,0.0,0.0,53035.77,62265.83,0,1101,3942.0,4.4846,0,639,18
raspberry,pie,파이,4126,51.575,0.5144,277,3.4625,3995,31906.75,398.8344,519068.46,0.0,981,6008,30600.0,7.4164,122,2434,16
raspberry,scone,스콘,480,6.0,0.0598,893,11.1625,454,105693.81,1321.1726,169120.25,0.0,1244,2208,6936.5,14.451,118,1140,17
raspberry,tart,타르트,1317,16.4625,0.1642,1600,20.0,1203,326570.85,4082.1356,351846.37,0.0,6379,3329,19015.0,14.4381,817,1915,15
blueberry,baumkuchen,바움쿠헨,159,1.9875,0.0198,26,0.325,66,4504.95,56.3118,20570.52,0.0,179,527,6432.0,40.4528,45,28,5
blueberry,pannacotta,판나코타,132,1.65,0.0164,120,1.5,96,19756.97,246.9622,3750.24,0.0,46,103,2692.5,20.3977,11,10,6
blueberry,pie,파이,3115,38.9375,0.388,937,11.7125,1401,170403.06,2130.0383,146681.36,0.0,2903,3667,113761.0,36.5204,985,274,8
blueberry,scone,스콘,1146,14.325,0.1427,1974,24.675,348,341299.15,4266.2394,79169.59,0.0,3206,1921,55546.5,48.4699,1039,282,11
blueberry,tarte_tatin,타르트·타탱,3477,43.4625,0.4331,4640,58.0,932,1102327.16,13779.0895,220465.76,0.0,14277,2988,174732.0,50.2537,7103,511,12
