team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,633,7.9125,0.0605,112,1.4,346,14690.18,183.6273,344023.37,0.0,1086,4520,24778.0,39.1438,168,155,8
raspberry,macaron,마카롱,1327,16.5875,0.1267,0,0.0,914,0.0,0.0,120688.63,481001.95,0,1650,33097.0,24.9412,0,105,7
raspberry,pie,파이,3915,48.9375,0.3739,681,8.5125,2283,78646.12,983.0765,461881.03,0.0,2491,4911,150573.0,38.4605,978,311,9
raspberry,scone,스콘,1514,18.925,0.1446,2795,34.9375,433,373090.55,4663.6318,292310.64,0.0,5518,2657,94751.5,62.5836,1788,516,11
raspberry,tart,타르트,3082,38.525,0.2943,4165,52.0625,727,816924.82,10211.5603,293461.12,0.0,26159,2530,196012.5,63.5991,9925,786,10
blueberry,baumkuchen,바움쿠헨,182,2.275,0.0213,26,0.325,176,8103.61,101.2951,51075.65,0.0,291,1618,2088.5,11.4753,15,518,16
blueberry,pannacotta,판나코타,114,1.425,0.0133,217,2.7125,110,52431.99,655.3998,6057.73,0.0,42,208,423.5,3.7149,1,122,15
blueberry,pie,파이,3512,43.9,0.4103,426,5.325,3155,128402.93,1605.0366,306233.79,0.0,2605,9926,46084.5,13.122,294,3047,14
blueberry,scone,스콘,1310,16.375,0.153,2609,32.6125,1185,565980.93,7074.7616,294756.1,0.0,4447,8673,23733.0,18.1168,473,3438,15
blueberry,tarte_tatin,타르트·타탱,3442,43.025,0.4021,1425,17.8125,3169,757445.33,9468.0666,625228.4,0.0,8883,14829,49605.0,14.4117,1090,5734,17
