team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,8350,104.375,0.7322,2014,25.175,7105,208909.23,2611.3653,5013063.21,0.0,15645,86722,136752.0,16.3775,4335,32315,24
raspberry,macaron,마카롱,875,10.9375,0.0767,0,0.0,832,0.0,0.0,78109.15,331001.35,0,1514,7783.0,8.8949,0,479,22
raspberry,pie,파이,1753,21.9125,0.1537,1647,20.5875,1368,143598.91,1794.9864,213848.71,0.0,5087,3439,36165.0,20.6303,1387,2040,21
raspberry,scone,스콘,129,1.6125,0.0113,419,5.2375,80,33613.35,420.1669,29783.63,0.0,616,432,4419.0,34.2558,103,306,22
raspberry,tart,타르트,297,3.7125,0.026,1394,17.425,150,258309.41,3228.8676,46650.09,0.0,3396,668,14478.5,48.7492,728,425,24
blueberry,baumkuchen,바움쿠헨,376,4.7,0.025,95,1.1875,174,48428.85,605.3606,55416.76,0.0,1679,2862,13553.5,36.0465,409,317,12
blueberry,pannacotta,판나코타,234,2.925,0.0156,392,4.9,166,327891.41,4098.6426,942.62,0.0,161,30,3306.0,14.1282,37,22,5
blueberry,pie,파이,13881,173.5125,0.9245,8470,105.875,5133,4584233.03,57302.9128,551556.54,0.0,87518,20351,596227.0,42.9527,34026,5611,21
blueberry,scone,스콘,171,2.1375,0.0114,352,4.4,57,175834.33,2197.9291,15437.32,0.0,1238,665,8745.0,51.1404,295,225,19
blueberry,tarte_tatin,타르트·타탱,352,4.4,0.0234,226,2.825,105,245067.17,3063.3396,21077.66,0.0,2179,836,19002.5,53.9844,798,378,10
