team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,1507,18.8375,0.1289,96,1.2,889,37411.29,467.6411,459892.18,0.0,3435,9930,56018.5,37.1722,803,839,8
raspberry,macaron,마카롱,1405,17.5625,0.1201,0,0.0,1019,0.0,0.0,72987.61,179884.26,0,2121,31402.0,22.3502,0,273,11
raspberry,pie,파이,6604,82.55,0.5647,3509,43.8625,3290,778670.38,9733.3798,491474.02,0.0,22470,6475,283487.5,42.9266,7659,1062,9
raspberry,scone,스콘,803,10.0375,0.0687,2210,27.625,226,418811.24,5235.1405,116166.54,0.0,4567,908,53334.5,66.4191,1115,208,9
raspberry,tart,타르트,1376,17.2,0.1177,1617,20.2125,366,499238.84,6240.4855,115264.44,0.0,12068,1291,86076.0,62.5552,3487,363,8
blueberry,baumkuchen,바움쿠헨,5477,68.4625,0.6212,1116,13.95,4859,297704.18,3721.3022,1438005.88,0.0,11676,36523,81147.0,14.816,1105,11162,17
blueberry,pannacotta,판나코타,138,1.725,0.0157,623,7.7875,129,108138.14,1351.7267,3986.21,0.0,71,114,1090.0,7.8986,6,64,11
blueberry,pie,파이,2610,32.625,0.296,1768,22.1,2120,298068.86,3725.8608,214537.23,0.0,5159,4513,52545.5,20.1324,1053,1312,12
blueberry,scone,스콘,142,1.775,0.0161,478,5.975,109,78592.07,982.4008,22573.09,0.0,722,530,3518.0,24.7746,69,215,10
blueberry,tarte_tatin,타르트·타탱,450,5.625,0.051,1805,22.5625,286,473281.55,5916.0194,55029.33,0.0,3097,860,16561.5,36.8033,512,311,11
