team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,361,4.5125,0.0348,38,0.475,234,5155.79,64.4474,148016.39,0.0,456,2056,14573.0,40.3684,87,89,7
raspberry,macaron,마카롱,736,9.2,0.0709,0,0.0,537,0.0,0.0,45429.69,178109.16,0,772,17669.5,24.0075,0,59,8
raspberry,pie,파이,4821,60.2625,0.4646,1120,14.0,2643,129241.02,1615.5128,411257.59,0.0,4472,4957,184380.0,38.2452,1440,360,6
raspberry,scone,스콘,1449,18.1125,0.1396,3352,41.9,481,417281.76,5216.022,235566.23,0.0,6136,1583,88899.0,61.352,2065,307,11
raspberry,tart,타르트,3010,37.625,0.2901,3934,49.175,837,757774.76,9472.1845,294093.34,0.0,25748,2346,183625.5,61.0051,9857,471,9
blueberry,baumkuchen,바움쿠헨,1492,18.65,0.1627,198,2.475,1401,51034.54,637.9318,437764.87,0.0,1826,12491,15687.0,10.5141,158,3900,17
blueberry,pannacotta,판나코타,875,10.9375,0.0954,1188,14.85,859,250445.29,3130.5661,45990.63,0.0,213,1653,4229.0,4.8331,20,1012,15
blueberry,pie,파이,4693,58.6625,0.5117,928,11.6,4432,176769.51,2209.6189,445260.76,0.0,3309,13330,48955.5,10.4316,426,4867,16
blueberry,scone,스콘,641,8.0125,0.0699,1147,14.3375,603,189660.44,2370.7555,130216.47,0.0,1696,3664,8498.5,13.2582,113,1575,16
blueberry,tarte_tatin,타르트·타탱,1471,18.3875,0.1604,1271,15.8875,1362,466453.47,5830.6683,250220.6,0.0,4670,5674,25454.0,17.3039,569,2095,15
