team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,2366,29.575,0.1732,517,6.4625,1613,75936.06,949.2007,1615785.45,0.0,5612,19461,80745.0,34.1272,995,2406,15
raspberry,macaron,마카롱,2934,36.675,0.2148,0,0.0,2314,0.0,0.0,344870.6,1089733.03,0,4437,69428.5,23.6634,0,658,14
raspberry,pie,파이,5470,68.375,0.4005,1832,22.9,3413,225445.59,2818.0698,750920.63,0.0,7040,6254,196887.5,35.9941,1854,1337,15
raspberry,scone,스콘,842,10.525,0.0617,1579,19.7375,309,185499.94,2318.7493,168413.01,0.0,2832,1671,44749.0,53.1461,602,561,14
raspberry,tart,타르트,2045,25.5625,0.1497,3294,41.175,850,698189.55,8727.3694,289441.15,0.0,16480,2590,107006.5,52.3259,4289,1299,17
blueberry,baumkuchen,바움쿠헨,230,2.875,0.023,46,0.575,170,20265.07,253.3133,50223.52,0.0,721,1819,5159.0,22.4304,40,289,8
blueberry,pannacotta,판나코타,145,1.8125,0.0145,365,4.5625,123,93511.52,1168.894,3849.07,0.0,89,117,1276.5,8.8034,10,51,10
blueberry,pie,파이,4581,57.2625,0.4581,1271,15.8875,3424,471935.43,5899.1929,335452.32,0.0,9411,10847,96964.5,21.1667,988,2121,13
blueberry,scone,스콘,1400,17.5,0.14,4174,52.175,963,1094043.43,13675.5429,252085.66,0.0,8474,6968,44029.5,31.4496,1587,2148,14
blueberry,tarte_tatin,타르트·타탱,3643,45.5375,0.3643,2643,33.0375,2631,1489675.41,18620.9426,543460.57,0.0,15718,12213,103362.5,28.3729,3636,3131,16
