team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,2723,34.0375,0.1829,650,8.125,2043,104251.11,1303.1389,1946735.86,0.0,7706,24733,85564.0,31.4227,1368,2531,12
raspberry,macaron,마카롱,3294,41.175,0.2213,0,0.0,2869,0.0,0.0,379467.45,1115008.39,0,5770,71396.0,21.6746,0,705,12
raspberry,pie,파이,5820,72.75,0.3909,2613,32.6625,4077,329422.57,4117.7821,806003.39,0.0,11058,6537,190720.0,32.7698,2750,1403,12
raspberry,scone,스콘,861,10.7625,0.0578,1786,22.325,453,217986.84,2724.8355,202581.97,0.0,3335,1480,42291.0,49.1185,633,521,12
raspberry,tart,타르트,2190,27.375,0.1471,3693,46.1625,1008,727686.78,9096.0848,325994.22,0.0,19499,2492,110637.5,50.5194,4836,990,11
blueberry,baumkuchen,바움쿠헨,1830,22.875,0.1504,396,4.95,1471,182934.22,2286.6778,434801.62,0.0,6371,15741,34826.5,19.0309,517,2773,14
blueberry,pannacotta,판나코타,915,11.4375,0.0752,2799,34.9875,818,768202.89,9602.5362,21377.86,0.0,639,675,8572.5,9.3689,64,311,11
blueberry,pie,파이,6641,83.0125,0.5458,2672,33.4,5120,906708.78,11333.8597,503187.75,0.0,17648,14502,139347.5,20.9829,2429,3286,11
blueberry,scone,스콘,762,9.525,0.0626,3011,37.6375,509,749367.53,9367.0941,133305.06,0.0,5946,3648,27628.0,36.2572,974,975,13
blueberry,tarte_tatin,타르트·타탱,2020,25.25,0.166,1572,19.65,1463,1053569.47,13169.6183,286675.01,0.0,10408,7032,59089.5,29.2522,2166,2242,11
