match_id,winner,raspberry_rounds,blueberry_rounds,rounds_played,raspberry_final_upgrades,blueberry_final_upgrades,raspberry_strategy,blueberry_strategy
1,blueberry,0,2,2,3,4,upgrade_focus,upgrade_focus
2,blueberry,1,2,3,4,4,upgrade_focus,upgrade_focus
3,raspberry,2,1,3,3,1,upgrade_focus,swarm_focus
4,blueberry,1,2,3,4,4,upgrade_focus,upgrade_focus
5,raspberry,2,1,3,4,2,upgrade_focus,upgrade_focus
6,blueberry,0,2,2,3,5,upgrade_focus,upgrade_focus
7,raspberry,2,1,3,2,3,upgrade_focus,upgrade_focus
8,raspberry,2,1,3,5,2,upgrade_focus,upgrade_focus
9,blueberry,1,2,3,3,4,upgrade_focus,upgrade_focus
10,raspberry,2,0,2,1,1,swarm_focus,swarm_focus
