rank,score,raspberry_win_rate,blueberry_win_rate,avg_final_control,avg_round_duration,patch
1,0.583333,1.0,0.0,1.0,96.5833,raspberry.tart.power factor=0.8772 delta=0.0
2,0.583333,0.0,1.0,-1.0,77.4167,raspberry.tart.speed factor=0.9107 delta=0.0
3,0.659942,1.0,0.0,1.9193,126.3001,raspberry.pie.hp factor=0.8993 delta=0.0
4,0.732,0.0,1.0,-2.784,88.3049,raspberry.tart.area factor=0.8772 delta=0.0
5,0.75,1.0,0.0,3.0,89.875,raspberry.tart.hp factor=0.8993 delta=0.0
6,0.75,1.0,0.0,3.0,122.875,raspberry.pie.cost factor=1.14 delta=0.0
