team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,800,4.0,0.0571,0,0.0,400,20800.0,104.0,168000.0,0.0,1600,2800,19600.0,24.5,800,0,0
raspberry,macaron,마카롱,200,1.0,0.0143,0,0.0,0,0.0,0.0,0.0,0.0,0,0,300.0,1.5,0,0,0
raspberry,pie,파이,8000,40.0,0.5714,2800,14.0,5000,573826.24,2869.1312,690000.0,0.0,13400,8200,168400.0,21.05,5600,0,0
raspberry,scone,스콘,2600,13.0,0.1857,5200,26.0,1000,1073571.2,5367.856,410000.0,0.0,8800,5400,66000.0,25.3846,0,0,0
raspberry,tart,타르트,2400,12.0,0.1714,2400,12.0,0,634125.44,3170.6272,132000.0,0.0,19600,800,109500.0,45.625,6800,0,0
blueberry,baumkuchen,바움쿠헨,2400,12.0,0.2182,0,0.0,2400,96000.0,480.0,936000.0,0.0,3200,16400,8850.0,3.6875,0,4800,8
blueberry,pie,파이,5600,28.0,0.5091,3200,16.0,5200,354561.6,1772.808,685122.88,0.0,7400,13800,42450.0,7.5804,0,3200,2
blueberry,scone,스콘,1200,6.0,0.1091,1600,8.0,1000,226000.0,1130.0,260000.0,0.0,1800,4400,6200.0,5.1667,0,2400,6
blueberry,tarte_tatin,타르트·타탱,1800,9.0,0.1636,1600,8.0,1800,723438.4,3617.192,421200.0,0.0,4800,8800,18650.0,10.3611,0,2800,3
