team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,629,7.8625,0.0594,54,0.675,408,12093.23,151.1654,359483.9,0.0,886,3714,21255.0,33.7917,124,181,7
raspberry,macaron,마카롱,1337,16.7125,0.1264,0,0.0,969,0.0,0.0,102082.05,334568.18,0,1478,30852.0,23.0755,0,133,6
raspberry,pie,파이,3978,49.725,0.376,870,10.875,2452,117820.88,1472.761,454996.67,0.0,3615,4355,136773.0,34.3824,1014,369,6
raspberry,scone,스콘,1573,19.6625,0.1487,2831,35.3875,740,399875.61,4998.4451,354087.3,0.0,5750,2108,79338.5,50.4377,1555,481,11
raspberry,tart,타르트,3064,38.3,0.2896,3679,45.9875,1252,743150.71,9289.3839,421411.1,0.0,26025,2980,165091.5,53.881,8742,830,9
blueberry,baumkuchen,바움쿠헨,1492,18.65,0.1609,232,2.9,1291,80985.44,1012.318,407530.95,0.0,2217,12235,23260.0,15.5898,174,3287,17
blueberry,pannacotta,판나코타,867,10.8375,0.0935,1564,19.55,778,380189.55,4752.3694,44872.58,0.0,344,1502,6465.0,7.4567,25,811,14
blueberry,pie,파이,4821,60.2625,0.5198,941,11.7625,4046,249890.9,3123.6362,425746.6,0.0,4090,12327,77952.0,16.1693,561,3884,16
blueberry,scone,스콘,678,8.475,0.0731,1767,22.0875,556,397154.67,4964.4333,151861.62,0.0,2692,4466,15221.0,22.4499,323,1449,16
blueberry,tarte_tatin,타르트·타탱,1417,17.7125,0.1528,1317,16.4625,1107,583840.46,7298.0057,242928.69,0.0,5292,5746,36203.0,25.549,911,2004,17
