team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,80,8.0,0.0597,40,4.0,20,28.83,2.8828,13532.35,0.0,40,80,2860.0,35.75,20,0,0
raspberry,macaron,마카롱,240,24.0,0.1791,0,0.0,120,0.0,0.0,10575.49,36573.3,0,200,3690.0,15.375,0,40,2
raspberry,pie,파이,380,38.0,0.2836,180,18.0,380,17000.29,1700.0294,71654.21,0.0,580,640,11210.0,29.5,280,60,2
raspberry,scone,스콘,140,14.0,0.1045,180,18.0,80,19429.66,1942.966,29975.23,0.0,300,100,4390.0,31.3571,60,0,0
raspberry,tart,타르트,500,50.0,0.3731,1040,104.0,200,129601.48,12960.1484,59081.06,0.0,4280,600,22640.0,45.28,2480,120,2
blueberry,baumkuchen,바움쿠헨,40,4.0,0.027,20,2.0,40,217.6,21.7598,11460.1,0.0,20,360,610.0,15.25,0,140,7
blueberry,pannacotta,판나코타,100,10.0,0.0676,340,34.0,100,67774.03,6777.4034,6870.28,0.0,40,240,190.0,1.9,0,200,9
blueberry,pie,파이,1200,120.0,0.8108,200,20.0,1200,45231.07,4523.1074,116142.24,0.0,940,3880,9490.0,7.9083,180,2400,14
blueberry,scone,스콘,80,8.0,0.0541,200,20.0,80,53110.31,5311.0314,19601.5,0.0,400,420,1630.0,20.375,20,0,0
blueberry,tarte_tatin,타르트·타탱,60,6.0,0.0405,40,4.0,60,18485.33,1848.5326,11986.16,0.0,220,300,1080.0,18.0,20,100,4
