rank,score,raspberry_win_rate,blueberry_win_rate,avg_final_control,avg_round_duration,patch
1,0.369017,0.1833,0.8167,-0.6278,100.0861,blueberry.tarte_tatin.hp factor=0.8457 delta=0.0
2,0.583333,0.0,1.0,-1.0,104.4167,blueberry.tarte_tatin.speed factor=0.8624 delta=0.0
3,0.583333,0.0,1.0,-1.0,145.9167,blueberry.tarte_tatin.area factor=0.8143 delta=0.0
4,0.583333,0.0,1.0,-1.0,130.5833,blueberry.tarte_tatin.power factor=0.8143 delta=0.0
5,0.583333,0.0,1.0,-1.0,109.4167,blueberry.pie.speed factor=0.8624 delta=0.0
6,0.583333,0.0,1.0,-1.0,109.4167,blueberry.pie.power factor=0.8143 delta=0.0
7,0.583333,1.0,0.0,1.0,180.0,blueberry.pie.hp factor=0.8457 delta=0.0
8,0.666667,0.0,1.0,-2.0,141.125,blueberry.pie.cost factor=1.228 delta=0.0
