team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,800,4.0,0.0645,0,0.0,400,5200.0,26.0,288000.0,0.0,400,2000,3200.0,4.0,0,800,2
raspberry,pie,파이,5600,28.0,0.4516,400,2.0,4800,207773.28,1038.8664,569275.2,0.0,4600,6800,68750.0,12.2768,200,0,0
raspberry,scone,스콘,4200,21.0,0.3387,8200,41.0,3400,1552472.48,7762.3624,917286.0,0.0,13400,14400,79450.0,18.9167,400,0,0
raspberry,tart,타르트,1800,9.0,0.1452,0,0.0,1600,191580.48,957.9024,400000.0,0.0,5600,2800,16550.0,9.1944,200,800,2
blueberry,baumkuchen,바움쿠헨,1800,9.0,0.1343,800,4.0,1800,245270.4,1226.352,702000.0,0.0,8200,5800,18650.0,10.3611,0,0,0
blueberry,pannacotta,판나코타,1600,8.0,0.1194,2600,13.0,1600,419512.0,2097.56,71614.4,0.0,1200,1600,6400.0,4.0,0,400,2
blueberry,pie,파이,7200,36.0,0.5373,800,4.0,4800,170318.4,851.592,669614.4,0.0,3000,8200,65000.0,9.0278,0,0,0
blueberry,scone,스콘,1400,7.0,0.1045,4400,22.0,600,935289.6,4676.448,279797.44,0.0,8000,5600,34300.0,24.5,1600,400,3
blueberry,tarte_tatin,타르트·타탱,1400,7.0,0.1045,1600,8.0,1000,404170.8,2020.854,234000.0,0.0,5600,2800,24850.0,17.75,0,0,0
